angle,dist,x,y,sample
-119.885,7,-3.4878253874475265,-6.069190561077853,0
-108.61827459618209,1205,-384.71021062201123,-1141.938288106309,0
-108.26618942731278,1196,-374.8648392418319,-1135.7342789139525,0
-107.91410425844347,1183,-363.879985526835,-1125.646639107047,0
-107.56201908957416,1173,-353.9386293689477,-1118.3275220794803,0
-107.20993392070486,1168,-345.5804481973337,-1115.705227120376,0
-106.85784875183555,1159,-336.10792333752465,-1109.1945112872388,0
-106.50576358296624,1157,-328.7173460042562,-1109.3213720270237,0
-106.15367841409692,1157,-321.89435223899414,-1111.320397543678,0
-105.80159324522761,1157,-315.05920327151813,-1113.2774579743884,0
-105.4495080763583,1157,-308.2121572070648,-1115.1924794176866,0
-105.09742290748899,1157,-301.35347260012196,-1117.0653895595583,0
-104.74533773861968,1158,-294.7379317017491,-1119.863184329307,0
-104.39325256975037,1158,-287.85079998474964,-1121.6532070779006,0
-104.04116740088106,1158,-280.95279859993263,-1123.4008745585281,0
-103.68908223201176,1163,-275.22745308649445,-1129.9640919372268,0
-103.33699706314243,1173,-270.58540050394936,-1141.3643331706653,0
-102.98491189427313,1173,-263.5666000992373,-1143.0055324941034,0
-102.63282672540382,1180,-258.06876342687434,-1151.4341115944603,0
-102.28074155653451,1183,-251.62642638839964,-1155.929557344652,0
-101.9286563876652,1198,-247.61888392995476,-1172.1300645923573,0
-101.57657121879589,1198,-240.41146152202978,-1173.6295536364282,0
-101.22448604992658,1198,-233.19496082519075,-1175.084724709558,0
-100.87240088105727,1191,-224.64929743320837,-1169.621175065998,0
-100.52031571218797,1190,-217.27514169833438,-1169.9963729858177,0
-100.16823054331866,1190,-210.0814037518516,-1171.3094398141131,0
-99.81614537444935,1190,-202.8797328238602,-1172.5782762823637,0
-99.46406020558004,1190,-195.670400860003,-1173.8028344774457,0
-99.11197503671073,1198,-189.7205955916523,-1182.8821139946062,0
-98.75988986784142,1205,-183.51425282970152,-1190.943961321588,0
-98.4078046989721,1207,-176.48486480859506,-1194.0276766028046,0
-98.05571953010279,1215,-170.26531296945524,-1203.0106912240694,0
-97.70363436123348,1216,-163.00363843865878,-1205.0252337008378,0
-97.35154919236417,1241,-158.79459678146506,-1230.798633421817,0
-96.99946402349487,1267,-154.39669421138274,-1257.5574184969037,0
-96.64737885462556,1268,-146.7818387865357,-1259.4757210055473,0
-96.29529368575625,1275,-139.80714926854571,-1267.3117063348711,0
-95.94320851688693,1286,-133.15583967187266,-1279.0877696081996,0
-95.59112334801762,1286,-125.29332258864025,-1279.8818630306075,0
-95.23903817914831,1291,-117.88262974465533,-1285.6067383163813,0
-94.886953010279,1310,-111.59895268814662,-1305.2377843745212,0
-94.53486784140969,1315,-103.97147941602906,-1310.8832638599222,0
-94.18278267254038,1321,-96.35176083808352,-1317.4814375099943,0
-93.83069750367108,1337,-89.32294506100864,-1334.0128977958302,0
-93.47861233480177,1350,-81.91252759312839,-1347.512648483607,0
-93.12652716593246,1356,-73.95775337358367,-1353.9816286478676,0
-92.77444199706315,1361,-65.87815185373911,-1359.4046745205549,0
-92.42235682819384,1381,-58.36866726853887,-1379.7659579368142,0
-92.07027165932453,1450,-52.381532516946045,-1449.0535445770029,0
-91.71818649045522,1476,-44.25567111639215,-1475.3363804821047,0
-91.36610132158592,1477,-35.21272419802718,-1476.580192219357,0
-91.0140161527166,1477,-26.13846407860447,-1476.7686957325482,0
-90.66193098384728,1478,-17.07476955059277,-1477.9013675630706,0
-90.30984581497798,1506,-8.144151749631058,-1505.9779788537012,0
-89.95776064610867,1521,1.1213051291949006,-1520.9995866780528,0
-89.60567547723936,1921,13.220719480533035,-1920.9545055977815,0
-89.25359030837005,1955,25.467664204329157,-1954.8341101177807,0
-88.90150513950074,1962,37.61385043992853,-1961.6394159618333,0
-88.54941997063143,1971,49.89525999136329,-1970.3683571937493,0
-88.19733480176211,1981,62.31681735210693,-1980.0195994674154,0
-87.8452496328928,1981,74.48287460810462,-1979.5992779828227,0
-87.4931644640235,1985,86.8210735861185,-1983.1003759722687,0
-87.14107929515419,1985,99.0055995762917,-1982.5294174999117,0
-84.67648311306903,1997,185.28020613587375,-1988.3863420407636,0
-84.32439794419972,1984,196.20970715999195,-1974.2739806866196,0
-83.97231277533041,1974,207.2878391831346,-1963.0862822929578,0
-83.6202276064611,1973,219.23598584430044,-1960.781625401176,0
-83.26814243759178,1973,231.2808628706039,-1959.39739779092,0
-82.91605726872247,1972,243.19368302409777,-1956.9468139265243,0
-82.56397209985316,1972,255.21454276906005,-1955.4154385089578,0
-82.21188693098385,1973,267.36127526201903,-1954.800999715896,0
-81.85980176211454,1968,278.66051371484315,-1948.1715320002445,0
-81.50771659324523,1965,290.18375102570366,-1943.4552710676548,0
-81.15563142437591,1965,302.1208179415659,-1941.635396094313,0
-70.59307635829663,3536,1174.9247847474317,-3335.0933645381206,0
-70.24099118942732,3515,1188.2974139493265,-3308.046894468297,0
-69.88890602055801,3496,1202.0699596740997,-3282.8408143023184,0
-69.5368208516887,3482,1217.3258676843918,-3262.27554505539,0
-69.1847356828194,3458,1228.821045010712,-3232.299930287841,0
-68.83265051395009,3450,1245.7716031767459,-3217.227550658865,0
-68.48056534508078,3435,1260.015715144269,-3195.5571341456994,0
-68.12848017621145,3423,1275.1583269358525,-3176.617736090724,0
-67.77639500734215,3420,1293.5199219080994,-3165.9447581451677,0
-67.42430983847284,3411,1309.4951190362208,-3149.625935443813,0
-67.07222466960353,3411,1328.8248675051461,-3141.5196118279973,0
-66.72013950073422,3411,1348.1044376007665,-3133.2946598303074,0
-66.36805433186491,3411,1367.3331012982776,-3124.951390036977,0
-66.01596916299559,3411,1386.5101324951734,-3116.490117502094,0
-65.66388399412628,3161,1302.6126136174812,-2880.125236659794,0
-65.31179882525697,3161,1320.2864084146445,-2872.06629445693,0
-64.95971365638766,3161,1337.9103472632246,-2863.8988988241185,0
-64.60762848751835,3198,1371.3499143861468,-2889.0488767608463,0
-64.25554331864905,3218,1397.7644094729947,-2898.5821802409896,0
-63.90345814977974,3254,1431.3856846118842,-2922.268129704762,0
-63.55137298091043,3266,1454.660758973664,-2924.1610893215448,0
-63.19928781204112,3286,1481.6200563135826,-2933.0185830862606,0
-61.79094713656388,3471,1640.707014016427,-3058.7450848603416,0
-61.43886196769457,3471,1659.4720455201311,-3048.6051778046353,0
-61.08677679882526,3471,1678.1744129287943,-3038.350150952174,0
-60.73469162995595,3513,1717.3452922437016,-3064.6197394144015,0
-60.38260646108664,3532,1745.5348867588261,-3070.526332586622,0
-60.03052129221733,3611,1803.8338842754572,-3128.1790738286895,0
-59.67843612334802,7,3.5339677532806912,-6.042439235836156,0
-58.974265785609404,3735,1925.1049680200576,-3200.65553630885,0
-36.440814977973574,5469,4399.6511760737585,-3248.542831620479,0
-36.088729809104265,5469,4419.530425129934,-3221.4456104908595,0
-35.73664464023496,5457,4429.502264496937,-3187.21801714544,0
-35.38455947136565,5445,4439.220702036727,-3152.9897809235836,0
-35.032474302496325,5400,4421.664822989617,-3099.8193807278835,0
-34.68038913362702,5382,4425.82765063345,-3062.347727951285,0
-34.32830396475771,5360,4426.394199393026,-3022.6866181560686,0
-33.9762187958884,5337,4425.811854762473,-2982.5758039392667,0
-33.62413362701909,5322,4431.5659196189945,-2947.0167118751565,0
-33.27204845814978,5306,4436.214484442733,-2910.951227351722,0
-32.919963289280474,5280,4432.193345956592,-2869.5055574189273,0
-32.567878120411166,5267,4438.786987855244,-2835.217641812877,0
-32.21579295154186,5250,4441.742825616646,-2798.8248732428856,0
-31.86370778267255,5223,4435.926491572632,-2757.2241768423783,0
-31.511622613803226,5215,4445.965626012731,-2725.7319479936446,0
-31.159537444933918,5205,4454.0740253989425,-2693.1857671290454,0
-30.80745227606461,5190,4457.65617464221,-2658.0822840300066,0
-30.4553671071953,5190,4473.905944459266,-2630.6397701190567,0
-30.103281938325992,5190,4489.986773035002,-2603.0979193973335,0
-29.751196769456683,5475,4753.331761253843,-2716.884643752002,0
-29.399111600587375,5482,4776.0358393569095,-2691.060322842716,0
-29.047026431718066,5482,4792.482248204493,-2661.6607410871907,0
-28.34285609397945,7,6.1608574913750385,-3.3232265903738902,0
-27.638685756240818,7,6.201233938417173,-3.2472600205439432,0
-26.9345154185022,7,6.240673723596382,-3.1708029701660223,0
-26.582430249632893,5356,4789.825274630231,-2396.7289872894316,0
-26.230345080763584,5320,4772.169876212041,-2351.33891061547,0
-25.878259911894276,5304,4772.13319243272,-2314.986132503152,0
-25.526174743024967,4873,4397.339245501451,-2099.889654237272,0
-25.17408957415566,4846,4385.724529973633,-2061.343335591516,0
-24.82200440528635,4838,4391.047762464411,-2030.9957035297466,0
-24.46991923641704,4826,4392.523192260055,-1999.003753237482,0
-24.11783406754772,4824,4402.8987357323995,-1971.1566966849791,0
-23.76574889867841,4820,4411.267574059366,-1942.4516441992573,0
-23.4136637298091,4817,4420.367684933943,-1914.1155999551688,0
-23.061578560939793,4813,4428.366140938195,-1885.3493898458605,0
-22.709493392070485,4806,4433.410695956913,-1855.3990409005935,0
-22.357408223201176,4806,4444.728429583293,-1828.1206708677719,0
-22.005323054331868,4799,4449.388280419413,-1798.1504191992342,0
-21.65323788546256,4798,4459.424485177453,-1770.4059593776244,0
-21.30115271659325,4787,4459.970921471294,-1738.9733694425843,0
-20.949067547723942,4783,4466.837122582536,-1710.1038331980235,0
-20.596982378854634,4783,4477.261385058544,-1682.6228008272228,0
-20.24489720998531,4781,4485.640135271771,-1654.3861631550967,0
-19.892812041116002,4781,4495.721657273517,-1626.7906381344421,0
-19.540726872246694,4780,4504.691010263631,-1598.7992062951575,0
-19.188641703377385,4778,4512.541707252491,-1570.430304186332,0
-18.836556534508077,4778,4522.106812011125,-1542.671053971838,0
-18.48447136563877,4767,4521.068649593726,-1511.3660263684521,0
-18.13238619676946,4762,4525.518943114124,-1481.9994249375468,0
-17.78030102790015,4762,4534.540394501395,-1454.1620991605914,0
-17.428215859030843,4761,4542.4365220544105,-1425.9703514120586,0
-17.076130690161534,4758,4548.245608703841,-1397.1491985132523,0
-16.724045521292226,4757,4555.787523966322,-1368.8860567895395,0
-16.371960352422903,4755,4562.194417381394,-1340.3011221416064,0
-16.019875183553594,4757,4572.266771324858,-1312.7930422722989,0
-15.667790014684286,4758,4581.2104094297465,-1284.9417047214758,0
-15.315704845814977,4983,4806.0290255110995,-1316.196796054767,0
-14.963619676945669,4983,4814.026322385643,-1286.6388643975306,0
-14.61153450807636,4983,4821.841834575228,-1257.032347372256,0
-14.259449339207052,4979,4825.598505753018,-1226.3931104153523,0
-13.907364170337743,4967,4821.395361717803,-1193.8323860601408,0
-13.555279001468435,4967,4828.640438336861,-1164.1823384925601,0
-13.203193832599126,4967,4835.703178420537,-1134.4883296947194,0
-10.738597650513952,4198,4124.482517220486,-782.2071114113975,0
-10.386512481644644,4176,4107.571805327809,-752.8810424469791,0
-10.034427312775335,4169,4105.227787819845,-726.4060917364242,0
-9.682342143906027,4164,4104.685271720974,-700.3247961602603,0
-9.330256975036718,4144,4089.175868101674,-671.8457559104755,0
-8.978171806167396,4136,4085.325175254111,-645.4565922159048,0
-8.626086637298087,4135,4088.2256882562865,-620.1900691573617,0
-8.274001468428779,4124,4081.0740686419886,-593.4732060151721,0
-7.92191629955947,4123,4083.65345502687,-568.2459496090678,0
-7.569831130690162,4107,4071.2076671954546,-541.033391362256,0
-7.217745961820853,4107,4074.4554536658143,-516.0055775792587,0
-6.8656607929515445,4089,4059.6784577513595,-488.8065258049884,0
-6.513575624082236,4086,4059.624892442742,-463.5102292930075,0
-6.1614904552129275,4086,4062.396517248636,-438.55505543335255,0
-5.809405286343619,4083,4062.030147691788,-413.27966226640103,0
-5.4573201174743105,4081,4062.5021252740175,-388.1204479850184,0
-5.105234948604988,4081,4064.8104250391343,-363.14901692441805,0
-4.753149779735679,4080,4065.96867066025,-338.08100983243526,0
-4.401064610866371,4077,4064.9782583086208,-312.8590089452606,0
-4.048979441997062,4077,4066.8240292701253,-287.8737830214867,0
-3.6968942731277536,4070,4061.5307971961433,-262.42633905014213,0
-3.344809104258445,4066,4059.0735381806307,-237.22987088850175,0
-2.9927239353891366,2388,2384.7431809150467,-124.6754229156031,0
-2.640638766519828,2386,2383.466410248313,-109.92666290768807,0
-2.2885535976505196,2386,2384.0969087447297,-95.27817018512259,0
-1.936468428781211,2382,2380.639664608265,-80.49091435589658,0
-1.5843832599118883,2386,2385.0878043549023,-65.97094449461588,0
-1.2322980910425798,2386,2385.448164050989,-51.31331821044309,0
-0.8802129221732713,4948,4947.416122998487,-76.01122216242803,0
-0.5281277533039628,4956,4955.789461781812,-45.681620946963406,0
-0.17604258443465426,4963,4962.976573676058,-15.248906277161222,0
0.17604258443465426,4963,4962.976573676058,15.248906277161222,0
0.5281277533039628,4963,4962.789164411447,45.746143010447824,0
0.8802129221732713,4963,4962.414352959072,76.24165230237072,0
1.2322980910425798,4970,4968.85053450688,106.88482460431777,0
1.5843832599118883,4974,4972.098381752424,137.52702343512968,0
1.9364684287811968,4974,4971.159400403656,168.07800504039741,0
2.2885535976505196,4977,4973.030307972556,198.74243629981353,0
2.640638766519828,4977,4971.715139901867,229.29798880618756,0
2.9927239353891366,4985,4978.201321968806,260.26255579325016,0
3.344809104258445,7,6.9880754469415685,0.4084134520953055,0
4.048979441997062,7,6.982528379909462,0.49426452812126737,0
5.105234948604988,7,6.972230574681191,0.622897113077904,0
6.513575624082236,4762,4731.2613161557365,540.1947410409451,0
6.8656607929515445,4762,4727.852486136458,569.2581745862936,0
7.217745961820853,4751,4713.352291299314,596.9180664911269,0
7.569831130690162,4747,4705.630094028932,625.3434401744897,0
7.92191629955947,4246,4205.479643474191,585.1982299393892,0
8.274001468428779,4246,4201.804193853997,611.0298818478226,0
8.626086637298087,4246,4197.97007795313,636.8384603729523,0
8.978171806167396,4259,4206.818162816068,664.6517471584958,0
9.330256975036704,4266,4209.561837191541,691.6249987244412,0
9.682342143906013,4272,4211.14684937368,718.488839864704,0
10.034427312775321,4287,4221.422769581116,746.9663984826209,0
10.38651248164463,4296,4225.605477894699,774.5155551609718,0
10.738597650513938,4314,4238.4510670055215,803.8212193017542,0
11.090682819383247,4325,4244.226118649793,831.9673393655053,0
11.442767988252555,4327,4240.993786343284,858.4292074467505,0
11.794853157121892,4352,4260.110803847565,889.5841382023717,0
12.1469383259912,4355,4257.496702833732,916.3770104928966,0
12.49902349486051,4365,4261.548172202916,944.6862844320231,0
12.851108663729818,4376,4266.38707220032,973.302291254871,0
13.203193832599126,4391,4274.929063105411,1002.9269691341882,0
13.555279001468435,4451,4327.014010677948,1043.2405050594696,0
13.907364170337743,4474,4342.84736225598,1075.3384528353272,0
14.963619676945669,4516,4362.86230621986,1166.0568154965379,0
15.315704845814977,4526,4365.259355702035,1195.4859921621264,0
15.667790014684286,4567,4397.307259324433,1233.360396272169,0
16.019875183553594,4560,4382.917064797425,1258.4267968807405,0
16.371960352422903,4560,4375.101270927266,1285.3360918960516,0
16.72404552129221,4567,4373.824179515281,1314.2111880087914,0
17.07613069016152,4577,4375.224916149114,1343.9999751145756,0
17.42821585903083,4589,4378.332535120288,1374.4545143100047,0
17.780301027900137,4616,4395.514166530541,1409.5783808746926,0
18.132386196769446,4633,4402.925086822289,1441.8528634472175,0
18.484471365638754,4670,4429.072916635767,1480.6124067842807,0
18.836556534508063,4689,4437.873344813765,1513.935657612797,0
19.1886417033774,4710,4448.31968211788,1548.0801031221492,0
19.540726872246708,4734,4461.340427319671,1583.4132725107286,0
19.892812041116017,4762,4477.85537166628,1620.3256680184518,0
20.244897209985325,4782,4486.578357429326,1654.7321966550255,0
20.596982378854634,4846,4536.234303155698,1704.7857187557436,0
21.30115271659325,7,6.521787434781504,2.542889823709649,0
38.553325991189425,3470,2713.6386688012753,2162.6523472778613,0
38.90541116005873,3470,2700.297920001061,2179.2868428084316,0
39.25749632892804,3470,2686.855203996306,2195.8390452758526,0
39.60958149779735,3470,2673.311028403656,2212.3083296447144,0
39.96166666666666,3470,2659.665904671019,2228.6940740107175,0
40.31375183553597,3437,2620.7574167942985,2223.6455568092856,0
40.665837004405276,3437,2607.043617974658,2239.708144821018,0
41.017922173274584,3437,2593.2313733695096,2255.6861581727385,0
51.22839207048459,2856,1788.4773088687787,2226.67575449626,0
51.5804772393539,2852,1772.2749444132153,2234.489991341455,0
51.932562408223205,2852,1758.5105264404174,2245.338444065448,0
52.284647577092514,2852,1744.6797045344795,2256.102109521083,0
52.63673274596182,2873,1743.5271955749,2283.471462114367,0
54.397158590308365,3078,1791.898614922619,2502.63528182562,0
54.74924375917767,2974,1716.4618510651321,2428.669329867296,0
55.10132892804698,2974,1701.5052535346063,2439.171144506702,0
55.45341409691629,2958,1677.4111866255323,2436.40220632463,0
55.8054992657856,2958,1662.4078078219684,2446.663908364317,0
56.15758443465491,7,3.898374434906276,5.814006945753434,0
69.18473568281938,2454,872.043621878626,2293.829967879225,0
69.53682085168869,2451,856.88274029134,2296.3346814849974,0
69.888906020558,2445,840.6925204242493,2295.9227090872905,0
70.2409911894273,2443,825.8920575471426,2299.163175870853,0
70.59307635829661,2439,810.418990384329,2300.4221482207226,0
70.94516152716592,2435,794.9616875168327,2301.5779185985402,0
71.29724669603523,2425,777.5968810902224,2296.9475593749976,0
71.64933186490457,2418,761.2636176477315,2295.038497377743,0
72.00141703377388,2403,742.5113152370758,2285.407173075491,0
72.35350220264318,2383,722.3905866667798,2270.867860597623,0
72.7055873715125,2383,708.4224490266784,2275.264079994901,0
73.0576725403818,2383,694.4275603172877,2279.5743820879766,0
73.40975770925111,2390,682.4051251047359,2290.507202614912,0
73.76184287812042,2393,669.1559502350478,2297.5376632963016,0
74.11392804698973,2401,657.2147349508358,2309.3007149705522,0
76.9306093979442,2536,573.4680721702824,2470.309772113874,0
77.2826945668135,2536,558.27717439986,2473.7870960420396,0
77.63477973568281,2532,542.2086255570114,2473.26379635727,0
77.98686490455212,2530,526.5838936361828,2474.59277517796,0
78.33895007342143,2530,511.3675619905617,2477.7819146454012,0
78.69103524229074,2528,495.7397212102817,2478.916321462738,0
79.04312041116005,2526,480.11726335300307,2479.952300636128,0
79.39520558002938,2526,464.868874711167,2482.8558011541413,0
79.74729074889869,2526,449.6029319397366,2485.6655454005054,0
80.099375917768,2523,433.8041920119745,2485.4261049149777,0
80.45146108663731,2517,417.52774267822036,2482.128035395038,0
80.80354625550662,2515,401.94752568807615,2482.672589487634,0
81.15563142437593,2511,386.0688925451761,2481.143246612122,0
81.50771659324523,2507,370.2242563976789,2479.512653723466,0
81.85980176211454,2507,354.9806442495486,2481.7408692706367,0
82.21188693098385,2502,339.0460773976542,2478.9214907699807,0
82.56397209985316,2501,323.67726747739306,2479.9665373787543,0
82.91605726872247,2501,308.4317450523674,2481.908712794238,0
83.26814243759178,2500,293.05735285175354,2482.764062076685,0
83.62022760646109,2501,277.90633583203066,2485.5118323002234,0
83.9723127753304,2493,261.7875294242936,2479.2168701906503,0
84.3243979441997,2493,246.54778223279285,2480.77874690108,0
84.67648311306901,2489,230.92760794801748,2478.2641989681824,0
85.02856828193832,2483,215.17434347324627,2473.6590310531597,0
85.38065345080763,2482,199.88909383887344,2473.9378226148438,0
85.73273861967694,2476,184.23650156035828,2469.136065811846,0
86.08482378854625,2471,168.71876745142242,2465.233250122526,0
86.43690895741555,2470,153.50455931142898,2465.225415711635,0
86.78899412628489,2381,133.3676510708307,2377.2618849524865,0
87.1410792951542,2374,118.40770448066218,2371.045258007451,0
87.49316446402351,2374,103.83537969443036,2371.7281070821996,0
87.84524963289282,2374,89.25913393217535,2372.3213962297937,0
88.19733480176212,2368,74.490774098833,2366.8280724577685,0
88.54941997063143,2380,60.248969446699455,2379.2372857032587,0
88.90150513950074,2383,45.68491620710993,2382.5620429342757,0
89.25359030837005,2408,31.36886721433484,2407.7956711834354,0
89.60567547723936,2460,16.93022900682523,2459.9417406405737,0
89.95776064610867,2469,1.820185643643793,2468.9993290651623,0
90.30984581497798,2481,-13.416759954073477,2480.96372213548,0
90.66193098384728,2483,-28.685150740271883,2482.8343001753074,0
91.0140161527166,2483,-43.941642726591,2482.6111519999436,0
91.3661013215859,2483,-59.19647541211962,2482.2942567912414,0
91.71818649045521,2493,-74.74890792219783,2491.879130448433,0
92.07027165932452,2496,-90.16848631882519,2494.370791216689,0
92.42235682819383,2507,-105.95962986403,2504.759780266179,0
92.77444199706314,2511,-121.54301197996926,2508.0566772381435,0
93.12652716593244,2514,-137.1163657678382,2510.257975236533,0
93.47861233480175,2516,-152.66068105504465,2511.3643137664853,0
93.83069750367106,2518,-168.22376639014138,2512.3743280851913,0
94.18278267254037,2519,-183.73208595846452,2512.290492874849,0
94.5348678414097,2523,-199.4829221039103,2515.101501687136,0
98.4078046989721,7,-1.0235244852196896,6.924766972841452,0
111.78704111600588,7,-2.5981047791450913,6.499988581265619,0
115.30789280469897,7,-2.992376811281068,6.328165691518147,0
116.71623348017623,7,-3.147004681934608,6.252708335743932,0
-119.885,7,-3.4878253874475265,-6.069190561077853,1
-108.61827459618209,1202,-383.75242586527594,-1139.0952882189074,1
-108.26618942731278,1199,-375.80513566133476,-1138.5831107172485,1
-107.91410425844347,1183,-363.879985526835,-1125.646639107047,1
-107.56201908957416,1178,-355.44731917870456,-1123.0944765640477,1
-107.20993392070486,1163,-344.1010798403246,-1110.929091730306,1
-106.85784875183555,1160,-336.3979215457537,-1110.1515384755799,1
-106.50576358296624,1160,-329.56968138715405,-1112.1977455067827,1
-106.15367841409692,1158,-322.1725668908861,-1112.2809164698176,1
-105.80159324522761,1160,-315.8761242825938,-1116.1640892396633,1
-105.4495080763583,1160,-309.0113244254064,-1118.0840761663928,1
-105.09742290748899,1158,-301.6139336827495,-1118.030873906628,1
-104.74533773861968,1155,-293.97436193050106,-1116.9619843699045,1
-104.39325256975037,1155,-287.10507252364926,-1118.7473697538646,1
-104.04116740088106,1155,-280.2249416087411,-1120.4905095985318,1
-103.68908223201176,1155,-273.3342289895968,-1122.1913380803928,1
-103.33699706314243,1162,-268.0479415051911,-1130.6610018280587,1
-102.98491189427313,1173,-263.5666000992373,-1143.0055324941034,1
-102.63282672540382,1178,-257.6313587431,-1149.4825283544697,1
-102.28074155653451,1184,-251.83912835491563,-1156.9066744683585,1
-101.9286563876652,1188,-245.55194833788505,-1162.3460072919202,1
-101.57657121879589,1193,-239.4080747877976,-1168.7312666846901,1
-101.22448604992658,1193,-232.221693042114,-1170.1803644227903,1
-100.87240088105727,1189,-224.27205260124666,-1167.65707569561,1
-100.52031571218797,1188,-216.90997339295902,-1168.029992527018,1
-100.16823054331866,1189,-209.90486475710216,-1170.3251461672105,1
-99.81614537444935,1189,-202.70924565342,-1171.592916386328,1
-99.46406020558004,1189,-195.5059719517173,-1172.81644554091,1
-99.11197503671073,1196,-189.4038667175427,-1180.9073525355168,1
-98.75988986784142,1199,-182.6004889151968,-1185.0139498959204,1
-98.4078046989721,1206,-176.33864702499227,-1193.038424178113,1
-98.05571953010279,1216,-170.4054490295124,-1204.000823480221,1
-97.70363436123348,1217,-163.1376874834274,-1206.016208399605,1
-97.35154919236417,1232,-157.64298407313856,-1221.8726159352766,1
-96.99946402349487,1257,-153.17809362565754,-1247.6319455805904,1
-96.64737885462556,1267,-146.66608023859678,-1258.4824436230508,1
-96.29529368575625,1274,-139.69749660245273,-1266.3177363691184,1
-95.94320851688693,1281,-132.6381264538638,-1274.1146445319623,1
-95.59112334801762,1293,-125.975323566961,-1286.8485605743201,1
