angle,dist,x,y,sample
-119.885,7,-3.4878253874475265,-6.069190561077853,0
-108.61827459618209,1210,-386.3065185499034,-1146.6766212519783,0
-108.26618942731278,1204,-377.3722963605063,-1143.3311637227414,0
-107.91410425844347,1186,-364.8027581021355,-1128.5011952501754,0
-107.56201908957416,1183,-356.95600898846135,-1127.861431048615,0
-107.20993392070486,1164,-344.3969535117264,-1111.88431880832,0
-106.85784875183555,1164,-337.55791437867015,-1113.979647228944,0
-106.50576358296624,1164,-330.70612856435116,-1116.032910146461,0
-106.15367841409692,1166,-324.3982841060218,-1119.9650678789355,0
-105.80159324522761,1166,-317.50996630474515,-1121.9373517702134,0
-105.4495080763583,1166,-310.60965886208953,-1123.8672696638052,0
-105.09742290748899,1168,-304.21854450902543,-1127.6857173773242,0
-104.74533773861968,1168,-297.28316427257596,-1129.533850860648,0
-104.39325256975037,1168,-290.3365581884176,-1131.339331491354,0
-104.04116740088106,1164,-282.4085125823157,-1129.2216044785205,0
-103.68908223201176,1164,-275.46410609860663,-1130.935686169331,0
-103.33699706314243,1164,-268.5092976867835,-1132.6070620721691,0
-102.98491189427313,1180,-265.1394613104007,-1149.8265373768475,0
-102.63282672540382,1182,-258.50616811064873,-1153.3856948344508,0
-102.28074155653451,1185,-252.0518303214316,-1157.8837915920649,0
-101.9286563876652,1197,-247.4121903707478,-1171.1516588623135,0
-101.57657121879589,1198,-240.41146152202978,-1173.6295536364282,0
-101.22448604992658,1198,-233.19496082519075,-1175.084724709558,0
-100.87240088105727,1198,-225.96965434507442,-1176.4955228623558,0
-100.52031571218797,1195,-218.18806246177274,-1174.9123241328168,0
-100.16823054331866,1195,-210.9640987255989,-1176.2309080486264,0
-99.81614537444935,1195,-203.7321686760613,-1177.5050757625415,0
-99.46406020558004,1197,-196.82140321800304,-1180.7075570331954,0
-99.11197503671073,1201,-190.19568890281673,-1185.8442561832405,0
-98.75988986784142,1201,-182.90507688669837,-1186.990620371143,0
-98.4078046989721,1209,-176.7773003758007,-1196.006181452188,0
-98.05571953010279,1213,-169.98504084934092,-1201.0304267117665,0
-97.70363436123348,1214,-162.7355403491215,-1203.0432843033036,0
-97.35154919236417,1232,-157.64298407313856,-1221.8726159352766,0
-96.99946402349487,1264,-154.03111403566518,-1254.5797766220098,0
-96.64737885462556,1265,-146.43456314271896,-1256.495888858058,0
-96.29529368575625,1275,-139.80714926854571,-1267.3117063348711,0
-95.94320851688693,1285,-133.05229702827089,-1278.093144592952,0
-95.59112334801762,1291,-125.78046614458364,-1284.8580755618307,0
-95.23903817914831,1299,-118.61311854245335,-1293.573317639798,0
-94.886953010279,1311,-111.68414272836658,-1306.2341490954177,0
-94.53486784140969,1314,-103.89241365221459,-1309.8863944577474,0
-94.18278267254038,1336,-97.44583836463254,-1332.4414841130601,0
-93.83069750367108,1350,-90.19145537199826,-1346.9838534213693,0
-93.47861233480177,1350,-81.91252759312839,-1347.512648483607,0
-93.12652716593246,1370,-74.72132899838469,-1367.960790005589,0
-92.77444199706315,1371,-66.36219411570634,-1369.3929528050555,0
-92.42235682819384,1381,-58.36866726853887,-1379.7659579368142,0
-92.07027165932453,1465,-52.92341043953515,-1464.043753658834,0
-91.71818649045522,1482,-44.43557221849131,-1481.333682841788,0
-91.36610132158592,1487,-35.45113126774977,-1486.5773499188788,0
-91.0140161527166,1488,-26.33313104195224,-1487.7669730873606,0
-90.66193098384728,1494,-17.2596114401797,-1493.900299823564,0
-90.30984581497798,1526,-8.25230781536321,-1525.9776864081994,0
-89.95776064610867,1608,1.1854428979259697,-1607.9995630363635,0
-89.60567547723936,1864,12.82843368647245,-1863.955855509768,0
-89.25359030837005,1867,24.32129364167905,-1866.8415772838346,0
-88.90150513950074,1867,35.792588568474294,-1866.6568754336101,0
-88.54941997063143,1867,47.26253191470079,-1866.4016858857078,0
-88.19733480176211,1867,58.73069055849754,-1866.0760182764586,0
-87.8452496328928,1914,71.96376678440801,-1912.6466522257056,0
-87.4931644640235,1927,84.28423617151151,-1925.155881359477,0
-87.14107929515419,1934,96.46187888188824,-1931.5928934230876,0
-86.78899412628488,1973,110.51422745180598,-1969.9024355360168,0
-84.32439794419972,1997,197.4953554427943,-1987.210251729425,0
