dist,angle,x,y
-97.62859774241464,1787.3356307372294,93.12652716593244,1790
-108.85264777931243,1790.6945862071045,93.47861233480175,1794
-120.38889080025209,1797.974002863191,93.83069750367106,1802
-131.94574970181117,1804.1816203297349,94.18278267254037,1809
-144.05782166996613,1816.296050762569,94.5348678414097,1822
-155.72739352208592,1821.3547097989501,94.88695301027902,1828
-167.2819346957468,1824.3466650624403,95.23903817914832,1832
-179.56111472073445,1834.2319390088721,95.59112334801763,1843
-191.86451859407507,1843.0401532534943,95.94320851688694,1853
-203.18639027028644,1841.8263465400128,96.29529368575625,1853
-214.50058933079703,1840.542989765993,96.64737885462556,1853
-225.8066885348794,1839.1901313928672,96.99946402349487,1853
-237.10426094766703,1837.7678225065486,97.35154919236417,1853
-254.5591360156357,1881.860952958792,97.70363436123348,1899
-266.118378048556,1880.2611544316937,98.05571953010279,1899
-279.5684022485781,1891.450636010408,98.4078046989721,1912
-292.4044526415157,1897.603656213651,98.75988986784141,1920
-304.05971914521865,1895.7710007259134,99.11197503671072,1920
-318.3343664411473,1909.6489811330546,99.46406020558003,1936
-332.10900801754553,1919.4810774773482,99.81614537444933,1948
-346.01642970893164,1929.2155479291275,100.16823054331864,1960
-358.23010757321975,1929.0192300824997,100.52031571218795,1962
-371.96340431426233,1936.6019792024751,100.87240088105726,1972
-384.8300814285489,1939.184057387977,101.22448604992657,1977
-399.9499522649451,1952.4571789627726,101.57657121879588,1993
-414.0071990915692,1959.7466772775388,101.92865638766521,2003
-428.1690585966606,1966.9367700209505,102.28074155653452,2013
-442.21613529588177,1973.0506556305072,102.63282672540383,2022
-456.12975123738465,1978.0914159957629,102.98491189427314,2030
-471.04466140585265,1986.9275092365715,103.33699706314245,2042
-487.97851097536676,2003.427306598935,103.68908223201176,2062
-500.28037194564865,2000.3908491707123,104.04116740088106,2062
-512.5633415963331,1997.2788540540855,104.39325256975037,2062
-523.8088630761656,1990.2231721500116,104.74533773861968,2058
-532.9033750560496,1975.3809741044565,105.09742290748899,2046
-543.1673193994859,1965.321923537306,105.4495080763583,2039
-552.5109104908472,1952.3249457476525,105.80159324522761,2029
-560.8807382141852,1936.4061550977135,106.15367841409692,2016
-569.0759239814389,1920.4586933190392,106.50576358296622,2003
-578.8364236252788,1910.2262679286705,106.85784875183553,1996
-587.3092377326258,1896.1257498578311,107.20993392070484,1985
-595.6307368919885,1881.9936305071562,107.56201908957415,1974
-605.338809397135,1872.5888298923655,107.91410425844346,1968
-613.3866976557395,1858.3879463500043,108.26618942731277,1957
-623.8371382202567,1851.7405933275752,108.61827459618208,1954
-635.2043182002135,1847.8721476714243,108.97035976505138,1954
-646.5475119347428,1843.933923656429,109.32244493392072,1954
-667.6299156744963,1867.2330587520307,109.67453010279003,1983
-682.1735796663438,1871.5510164580623,110.02661527165934,1992
-693.6613933958141,1867.3237189390002,110.37870044052865,1992
-709.370742451793,1874.248956183087,110.73078560939796,2004
-733.8244650374479,1903.444681232555,111.08287077826726,2040
-751.7198510992171,1914.7235480516165,111.43495594713657,2057
-760.1312268127352,1901.7109449188554,111.78704111600588,2048
-771.8029016093055,1897.0040276887808,112.13912628487519,2048
-783.4454319978638,1892.2254768081104,112.4912114537445,2048
-791.1762573514249,1878.1597721715243,112.8432966226138,2038
-797.5823421762531,1861.3133555230947,113.19538179148311,2025
-804.6104709855525,1846.2930401158987,113.54746696035242,2014
-813.5099559399794,1835.8283012271418,113.89955212922173,2008
-820.6683245437607,1821.6771121937436,114.25163729809104,1998
-826.4346296820239,1804.779987384151,114.60372246696035,1985
-833.2902202429614,1790.6011305836475,114.95580763582966,1975
-839.1479543635338,1774.5984646357317,115.30789280469897,1963
-846.1397641565103,1761.29597158262,115.65997797356827,1954
-851.6842396403696,1745.278761673391,116.01206314243758,1942
-858.8403120763696,1732.8442856623224,116.36414831130689,1934
-868.1237201165326,1724.854256617362,116.71623348017623,1931
-873.7009917900405,1709.691953816564,117.06831864904554,1920
-880.966952873648,1698.0772149535837,117.42040381791485,1913
-887.6573207686324,1685.5531676235707,117.77248898678415,1905
-895.641345864154,1675.6570590603098,118.12457415565346,1900
-902.5837544629072,1663.968619349428,118.47665932452277,1893
-912.7918114513296,1658.3908191217777,118.82874449339208,1893
-922.9654000840005,1652.7503956277792,119.18082966226139,1893
-933.1041361913121,1647.0475618580858,119.5329148311307,1893
-934.2389430663018,1625.6760431458538,119.885,1875
-718.0730026274389,-1405.1530745429889,-117.06831864904552,1578
-698.1854672920631,-1387.2080064871898,-116.71623348017621,1553
-689.6478824480886,-1391.4721694072316,-116.3641483113069,1553
-681.0842554899563,-1395.6837883000906,-116.0120631424376,1553
-679.8564123468378,-1415.1661593575811,-115.65997797356829,1570
-677.9870889559677,-1433.7815409639686,-115.30789280469898,1586
-676.3363154680852,-1453.3334745952336,-114.95580763582967,1603
-927.6052165902021,-2025.7177893661901,-114.60372246696036,2228
-2.8359410814640715,-6.399799854875495,-113.89955212922173,7
-3.0603337187416555,-7.391505768781681,-112.4912114537445,8
-309.71709039080525,-803.3656228143284,-111.08287077826726,861
-304.7745555144678,-805.2536683002187,-110.73078560939794,861
-299.4722883134537,-806.1738947226607,-110.37870044052863,860
-294.51269001659404,-807.9989328081997,-110.02661527165932,860
-289.5419704891913,-809.7934596705733,-109.67453010279002,860
-285.88385379304884,-815.3320931623106,-109.3224449339207,864
-281.1933138399104,-818.0191441841258,-108.9703597650514,865
-828.4838145760324,-2459.1949026023835,-108.61827459618209,2595
-815.8638599887026,-2471.836394659714,-108.26618942731278,2603
-800.9665953608439,-2477.75473223563,-107.91410425844347,2604
-785.7256529213469,-2482.6298955626316,-107.56201908957416,2604
-772.5261560301698,-2494.0979006946077,-107.20993392070486,2611
-757.185321686175,-2498.797988758396,-106.85784875183555,2611
-742.1000067096952,-2504.3625097101,-106.50576358296624,2612
-726.6966707417915,-2508.8754350769977,-106.15367841409692,2612
-713.4443496727549,-2520.9913050068258,-105.80159324522761,2620
-698.7385379033112,-2528.219423952111,-105.4495080763583,2623
-683.7103418974244,-2534.3964110577704,-105.09742290748899,2625
-668.3780730991306,-2539.51703113019,-104.74533773861968,2626
-654.9972866665071,-2552.293782944964,-104.39325256975037,2635
-640.5141522485511,-2561.1211647966443,-104.04116740088106,2640
-625.9472170367823,-2569.866743915705,-103.68908223201176,2645
-611.5276187007415,-2579.5028535681445,-103.33699706314243,2651
-595.665010113451,-2583.211992022053,-102.98491189427313,2651
-580.217313026693,-2588.7751678475447,-102.63282672540382,2653
-564.5110191334004,-2593.268846316743,-102.28074155653451,2654
-549.3914803721367,-2600.602430456165,-101.9286563876652,2658
-535.0058066925972,-2611.766602666709,-101.57657121879589,2666
-530.430941776832,-2672.8763562884355,-101.22448604992658,2725
-531.5379682340732,-2767.4160128765593,-100.87240088105727,2818
-469.1156753391501,-2814.1676359362627,-99.46406020558004,2853
-451.813738917349,-2816.9972213911615,-99.11197503671073,2853
-434.49474134700284,-2819.7204329049714,-98.75988986784142,2853
-417.3055544024278,-2823.326420069929,-98.4078046989721,2854
-400.2285875232627,-2827.8177235686767,-98.05571953010279,2856
-382.8440718592183,-2830.2237396789415,-97.70363436123348,2856
-0.8530204100076395,-6.947831041419358,-96.99946402349487,7
-0.7675686626508391,-6.957789760269881,-96.29529368575625,7
-368.5082685786895,-3539.8704292656157,-95.94320851688693,3559
-346.74878312050595,-3542.068079724675,-95.59112334801762,3559
-324.97620392039374,-3544.1319765050357,-95.23903817914831,3559
-303.106163102615,-3545.065676950035,-94.886953010279,3558
-281.315987651887,-3546.8613329381014,-94.53486784140969,3558
-259.7340048027369,-3551.5150635678197,-94.18278267254038,3561
-238.973952493065,-3569.0083286579543,-93.83069750367108,3577
-217.82664745135622,-3583.3854874489994,-93.47861233480177,3590
-199.23869695700677,-3647.56260283972,-93.12652716593246,3653
-177.74031859436445,-3667.6957860686825,-92.77444199706315,3672
-155.2412128003934,-3669.7178591614183,-92.42235682819384,3673
-133.59097051563205,-3695.5862123074185,-92.07027165932453,3698
3.238588713052727,-4392.998806230563,-89.95776064610867,4393
30.233534970318388,-4392.895962046358,-89.60567547723936,4393
0.09118856748353152,-6.99940602088208,-89.25359030837005,7
0.2202007680286464,-6.996535687164012,-88.19733480176211,7
132.08396693501845,-3510.5160341007854,-87.8452496328928,3513
149.54219173347062,-3415.7280531230163,-87.4931644640235,3419
167.08753580885502,-3345.830503085493,-87.14107929515419,3350
186.74831947507406,-3328.7656969473287,-86.78899412628488,3334
204.9006202630679,-3290.626799838567,-86.43690895741557,3297
222.93272995908234,-3257.3802353905494,-86.08482378854626,3265
240.34083200321305,-3221.045837064726,-85.73273861967695,3230
255.78072604039494,-3165.683531275078,-85.38065345080764,3176
273.495863069498,-3144.1272259378866,-85.02856828193833,3156
290.1207834686416,-3113.512314252112,-84.67648311306903,3127
308.753379916076,-3106.69524581836,-84.32439794419972,3122
325.1079787796275,-3078.8830445688945,-83.97231277533041,3096
339.91022843269894,-3040.0562555003535,-83.6202276064611,3059
358.11608518484286,-3033.9376838577095,-83.26814243759178,3055
372.55989676257576,-2997.939312815431,-82.91605726872247,3021
386.5749691943115,-2961.879267153274,-82.56397209985316,2987
402.1937480880246,-2940.6230953658282,-82.21188693098385,2968
417.84917478277544,-2921.2673734414234,-81.85980176211454,2951
433.4296739238882,-2902.8199595845126,-81.50771659324523,2935
447.26181139542757,-2874.4108739126495,-81.15563142437591,2909
462.35951960859086,-2855.8138375299104,-80.8035462555066,2893
474.4256432497862,-2820.375916261346,-80.4514610866373,2860
489.34075722000836,-2803.615812361485,-80.09937591776799,2846
502.8219646594448,-2779.8911978449833,-79.74729074889868,2825
517.6865180374166,-2764.9538276510684,-79.39520558002937,2813
530.1057195136674,-2738.157943972352,-79.04312041116006,2789
542.9997183667992,-2715.2370625515514,-78.69103524229075,2769
558.2597653035297,-2704.9935368579436,-78.33895007342144,2762
568.0029429775262,-2669.234657494329,-77.98686490455214,2729
581.3966897264156,-2652.018644198258,-77.63477973568283,2715
596.1413991619944,-2641.5676088650807,-77.28269456681352,2708
605.80479706001,-2609.6056307149324,-76.93060939794421,2679
617.1871531712716,-2586.379905961292,-76.5785242290749,2659
629.4975427034275,-2567.9697902682474,-76.22643906020559,2644
639.8967686361658,-2542.718255231789,-75.87435389133628,2622
651.259644867199,-2522.277913903908,-75.52226872246696,2605
662.1396841008501,-2500.827870673795,-75.17018355359765,2587
672.780868500921,-2479.3400135881216,-74.81809838472834,2569
682.9153382786386,-2456.852995346643,-74.46601321585904,2550
693.8939413162717,-2438.1829706165554,-74.11392804698973,2535
706.0671852668187,-2424.2718762319937,-73.7618428781204,2525
712.6707917411808,-2392.0945513501338,-73.4097577092511,2496
723.5684566797426,-2375.2342386590203,-73.05767254038179,2483
734.2859626923617,-2358.3307921054993,-72.70558737151248,2470
745.7326240874021,-2344.244623193518,-72.35350220264317,2460
760.1239431890174,-2339.6178301147347,-72.00141703377386,2460
774.4865588971965,-2334.9026896398873,-71.64933186490455,2460
843.615141947782,-2219.051484818778,-69.1847356828194,2374
857.2353002729261,-2213.8255667432304,-68.83265051395009,2374
881.0939585957888,-2234.564260907706,-68.48056534508078,2402
897.0438946133605,-2234.6758716057448,-68.12848017621145,2408
908.4897229307761,-2223.5670494341207,-67.77639500734215,2402
922.136404551452,-2217.9423913620753,-67.42430983847284,2402
887.0519564084484,-2097.109397869349,-67.07222466960353,2277
893.2031747222902,-2076.0029115263837,-66.72013950073422,2260
904.3399227584034,-2066.810418036769,-66.36805433186491,2256
647.119358232869,-1454.5447865914202,-66.01596916299559,1592
656.0453277061152,-1450.5407708833889,-65.66388399412628,1592
664.9465239468883,-1446.481980631266,-65.31179882525697,1592
674.6691216506106,-1444.1805899163699,-64.95971365638766,1594
963.5469848735684,-2029.9227098441595,-64.60762848751835,2247
980.3462623308108,-2032.9707833449079,-64.25554331864905,2257
994.140026804812,-2029.6023273302897,-63.90345814977974,2260
1008.3747575984004,-2027.0363460575559,-63.55137298091043,2264
1023.0663139913325,-2025.2645054847005,-63.19928781204112,2269
1235.8365117151668,-2409.558489912973,-62.84720264317181,2708
1250.6199314496157,-2401.9187719531565,-62.495117474302496,2708
1265.3561259436904,-2394.18835402246,-62.14303230543319,2708
1276.7357086886689,-2380.1989265940024,-61.79094713656388,2701
1283.2103054382114,-2357.377210379614,-61.43886196769457,2684
1289.4529413082957,-2334.5663649062076,-61.08677679882526,2667
1299.8636868989474,-2319.619666126642,-60.73469162995595,2659
1304.7033128661667,-2295.070644968483,-60.38260646108664,2640
1305.7939001650636,-2264.486319298863,-60.03052129221733,2614
1059.1806209118415,-1811.0053595406077,-59.67843612334802,2098
1070.2892630006327,-1804.4624943471567,-59.32635095447871,2098
1081.3574893992186,-1797.8514900069524,-58.974265785609404,2098
1229.3235017961524,-2015.7094850031453,-58.62218061674009,2361
1296.3820668612225,-2096.573045882405,-58.27009544787078,2465
1372.4457859198667,-2189.394565790004,-57.91801027900147,2584
1385.873717566963,-2180.919539771499,-57.56592511013216,2584
1399.249316592618,-2172.362159036815,-57.213839941262854,2584
1407.105467705973,-2155.3492066836766,-56.86175477239354,2574
1412.5983885533037,-2134.986134066591,-56.50966960352423,2560
1332.1302354708296,-1986.729230606031,-56.15758443465492,2392
1340.3795205055421,-1972.7158287521631,-55.80549926578561,2385
1347.9399562572307,-1957.8526181317263,-55.453414096916305,2377
1359.9455237564753,-1949.5325522839382,-55.101328928046996,2377
1364.9738660958426,-1931.3392619825675,-54.74924375917769,2365
1372.1588808877877,-1916.4104481036347,-54.39715859030838,2357
1033.3815946173486,-1424.6832910882706,-54.04507342143906,1760
1042.1167720846715,-1418.3062551296264,-53.69298825256975,1760
1050.8125976963092,-1411.875661849419,-53.34090308370044,1760
1401.388201080812,-1858.9500019827015,-52.98881791483113,2328
1412.7850021922613,-1850.3033636624596,-52.63673274596182,2328
1428.4106276605926,-1847.1242726969597,-52.284647577092514,2335
1439.7342493823191,-1838.311804660877,-51.932562408223205,2335
1451.0035046300343,-1829.4299192785054,-51.5804772393539,2335
1454.7033573186882,-1811.1231714617693,-51.22839207048459,2323
217.06285317591147,-266.87022646060143,-50.87630690161528,344
216.79141833873595,-263.215654805483,-50.52422173274597,341
218.40478713870033,-261.87850036782135,-50.17213656387665,341
220.00990865400843,-260.5314570144167,-49.82005139500734,341
221.60672227292088,-259.17457561159915,-49.46796622613803,341
223.1951676974166,-257.8079073971977,-49.11588105726872,341
224.77518494546982,-256.43150397860603,-48.763795888399414,341
225.68294099744017,-254.29748355566934,-48.411710719530106,340
227.24133969624037,-252.90585903268018,-48.0596255506608,340
228.791157429217,-251.50468441402685,-47.70754038179149,340
230.3323356729825,-250.0940126101153,-47.35545521292218,340
233.2287269140972,-250.13668451874364,-47.00337004405287,342
234.76141500468339,-248.69876964914567,-46.65128487518355,342
236.97613066962867,-247.9744210455003,-46.29919970631424,343
239.19078292619642,-247.23221748621918,-45.94711453744493,344
245.60358772734483,-250.7586044295518,-45.595029368575624,351
247.1398638735584,-249.2446342141773,-45.242944199706315,351
248.6668076565304,-247.72125215635032,-44.89085903083701,351
242.34382587365596,-238.47320616983185,-44.5387738619677,340
243.80466971108441,-236.97949917043252,-44.18668869309839,340
245.2563071270879,-235.4768434780446,-43.83460352422908,340
248.14985203103916,-235.34156228123703,-43.48251835535977,342
251.78074001278725,-235.86322086881887,-43.130433186490464,345
253.22536729702182,-234.31157324658204,-42.77834801762114,345
256.87487096327914,-234.77500009072236,-42.42626284875183,348
258.3127149425422,-233.19206954571362,-42.074177679882524,348
256.7552781650514,-228.93826052974867,-41.722092511013216,344
258.1572575981981,-227.35617508521202,-41.37000734214391,344
259.5494886351792,-225.76550433849934,-41.0179221732746,344
260.9319187033117,-224.16630835566784,-40.66583700440529,344
262.3044956000112,-222.55864752470015,-40.31375183553598,344
264.4336418188764,-221.5848575025066,-39.96166666666667,345
265.79028956751046,-219.95572729897026,-39.609581497797365,345
273.3313795419873,-223.38074437532455,-39.257496328928056,353
1726.7899378911684,-1393.613113599974,-38.90541116005873,2219
1735.3210968501526,-1382.975665305353,-38.553325991189425,2219
1743.7867275428237,-1372.2859938239878,-38.201240822320116,2219
1740.3420769216882,-1352.340731951791,-37.84915565345081,2204
1747.0325920116527,-1340.4033431952662,-37.4970704845815,2202
1755.2363943751438,-1329.6425082934677,-37.14498531571219,2202
1764.975527628113,-1320.0293128843252,-36.79290014684288,2204
1776.2716761329052,-1311.5345716251632,-36.440814977973574,2208
1863.491892548844,-1358.3202738694317,-36.088729809104265,2306
5.681971019145786,-4.088423331504138,-35.73664464023496,7
1880.0446168772621,-1335.315782334212,-35.38455947136565,2306
313.61067170463394,-219.85755978125545,-35.032474302496325,383
314.9557766987386,-217.92626900879637,-34.68038913362702,383
316.2889885014047,-215.98674902122656,-34.32830396475771,383
1360.0021438655526,-916.5119577403781,-33.9762187958884,1640
1305.3836908954881,-811.3830288735851,-31.86370778267255,1537
1310.3449985007799,-803.3461177499964,-31.511622613803226,1537
1315.2568255596875,-795.2788711003541,-31.159537444933918,1537
1333.0023859431042,-794.8639122956782,-30.80745227606461,1552
1338.7236862707591,-787.1644630047967,-30.4553671071953,1553
1358.2426269103958,-787.4496596250123,-30.103281938325992,1570
1388.2333308209854,-793.479186367023,-29.751196769456683,1599
1420.090919035345,-800.1510992764734,-29.399111600587375,1630
1426.7294835953542,-792.3805781565661,-29.047026431718066,1632
1435.9576727148979,-785.999085350113,-28.694941262848758,1637
1441.6406529817589,-777.6350221474903,-28.34285609397945,1638
1446.3920062260192,-768.7614482565259,-27.99077092511014,1638
1445.7733982138323,-757.0754790753879,-27.638685756240818,1632
1400.6297645823636,-722.5041609333144,-27.28660058737151,1576
1393.4532899973065,-707.9950060527847,-26.9345154185022,1563
1396.883323183798,-698.9713738136841,-26.582430249632893,1562
1394.8729619379183,-687.2804522569654,-26.230345080763584,1555
1399.069968746772,-678.6959721045253,-25.878259911894276,1555
1403.2141446244111,-670.0858633981036,-25.526174743024967,1555
1407.305333080685,-661.4504512680163,-25.17408957415566,1555
1418.6043101967496,-656.1484672627106,-24.82200440528635,1563
1422.6095626818205,-647.4187456092384,-24.46991923641704,1563
1426.5610953461319,-638.664576475668,-24.11783406754772,1563
1424.05235378348,-627.0653025672292,-23.76574889867841,1556
1427.878787161556,-618.3026517604821,-23.4136637298091,1556
1431.6513017452382,-609.5166529399872,-23.061578560939793,1556
1435.3697550788506,-600.7076378779283,-22.709493392070485,1556
1542.614860704314,-634.4788345833216,-22.357408223201176,1668
2061.0523332720054,-832.9419424629918,-22.005323054331868,2223
6.762629792634858,-1.8074397051540667,-14.963619676945669,7
168.36834978441664,-35.15819663851281,-11.794853157121878,172
168.5812182230286,-34.12290817676017,-11.44276798825257,172
168.78772078792238,-33.086331184015506,-11.090682819383261,172
201.40993712010473,-38.197345840718555,-10.738597650513952,205
218.36229424874844,-40.02384852088826,-10.386512481644644,222
254.05343469837368,-44.95389102134743,-10.034427312775335,258
275.0257422694889,-46.923779569815714,-9.682342143906027,279
283.2030584327173,-46.52985809515118,-9.330256975036718,287
283.4836376445672,-44.788694866045624,-8.978171806167396,287
287.708264880914,-43.6457823760078,-8.626086637298087,291
287.9710363663479,-41.87698907624032,-8.274001468428779,291
288.22293364366215,-40.1066144400288,-7.92191629955947,291
294.4116574524105,-39.125132026927204,-7.569831130690162,297
303.57520545939593,-38.44599628421066,-7.217745961820853,306
291.8917746585717,-35.14529679302191,-6.8656607929515445,294
303.0312266752414,-34.598781188048775,-6.513575624082236,305
304.2323382961534,-32.84333014258588,-6.1614904552129275,306
303.43355254616586,-30.87198064933929,-5.809405286343619,305
301.6265973923125,-28.816588027312076,-5.4573201174743105,303
303.7900464682519,-27.14051706982296,-5.105234948604988,305
309.9304550429749,-25.77039070046259,-4.753149779735679,311
337.0033483709379,-25.937293358719177,-4.401064610866371,338
337.15637034419973,-23.86591578642691,-4.048979441997062,338
337.29666079909003,-21.793637002198533,-3.6968942731277536,338
337.42421443803573,-19.72053525831618,-3.344809104258445,338
337.5390264444245,-17.646688838138125,-2.9927239353891366,338
337.64109248278703,-15.572176053142735,-2.640638766519828,338
343.72562305456285,-13.736668291568387,-2.2885535976505196,344
343.80354518272173,-11.624212652572806,-1.936468428781211,344
356.86351473373855,-9.870757411809668,-1.5843832599118883,357
375.9130384254702,-8.086256348334704,-1.2322980910425798,376
375.9556310120111,-5.776115507896714,-0.8802129221732713,376
360.984664185479,-3.3274949882675124,-0.5281277533039628,361
360.99829600988454,-1.1091789574965143,-0.17604258443465426,361
341.99838569357485,1.0508011176282768,0.17604258443465426,342
333.98581118545707,3.078624171970496,0.5281277533039628,334
321.96200315390314,4.946567004103037,0.8802129221732713,322
316.9266839916863,6.817402293675801,1.2322980910425798,317
312.88033644722736,8.654193473099234,1.5843832599118883,313
312.82124895986016,10.576681861207156,1.9364684287811968,313
307.7543369209458,12.299109981985648,2.2885535976505196,308
307.67294817958106,14.190030249609356,2.640638766519828,308
299.5908518737496,15.662741572311946,2.9927239353891366,300
299.4889477260672,17.50343366122738,3.344809104258445,300
299.3757344370622,19.34346479485077,3.6968942731277536,300
298.2537122275613,21.11215627260842,4.048979441997062,299
296.1242439827472,22.791053631773952,4.401064610866371,297
289.00267512045895,24.03026785573682,4.753149779735679,290
261.95666302016474,23.403134391355536,5.105234948604988,263
261.8079046672547,25.012417990703156,5.457320117474296,263
261.6492600643988,26.62075708451217,5.809405286343605,263
257.50384189118864,27.798766362515497,6.1614904552129275,259
229.50889626878939,26.20432280144022,6.513575624082236,231
229.3435372317349,27.614161765945788,6.8656607929515445,231
229.1695178467989,29.022957979257065,7.217745961820853,231
1849.2726758276967,327.22250906236576,10.034427312775321,1878
1847.226975671845,338.58012397400023,10.38651248164463,1878
6.877412487027967,1.3042996140733147,10.738597650513938,7
1275.3716858729422,299.2107332192636,13.203193832599126,1310
1273.5089539402634,307.0422515452494,13.555279001468435,1310
6.794799180999521,1.682469640108916,13.907364170337743,7
1258.0090099352112,319.71445216290965,14.259449339207052,1298
1256.020610330854,327.43888960248614,14.61153450807636,1298
1254.7950556271203,343.64279182565764,15.315704845814977,1301
1256.5110517666708,352.42726453583987,15.667790014684286,1305
1255.2828260143503,360.41785015926473,16.019875183553594,1306
1253.0443552260988,368.1247666702288,16.371960352422903,1306
1250.7585676476806,375.81778225081706,16.72404552129221,1306
1255.1169575931367,385.5521012290666,17.07613069016152,1313
1255.5863186354977,394.1560559668699,17.42821585903083,1316
1253.1405206139932,401.864200440012,17.780301027900137,1316
1250.647402170976,409.5571699323415,18.132386196769446,1316
1081.1869646605512,361.4342920201456,18.484471365638754,1140
1073.266874177609,366.13415136125224,18.836556534508063,1134
1057.7745316288801,368.12095870420535,19.1886417033774,1120
1047.0108184943292,371.60374857613425,19.540726872246708,1111
1042.8268809697406,377.3500978228608,19.892812041116017,1109
1036.7354840985793,382.3670174202851,20.244897209985325,1105
1023.1333250823727,384.5090364424325,20.596982378854634,1093
1012.3461093203991,387.5710966311222,20.949067547723942,1084
997.8334775215701,389.06214302757627,21.30115271659325,1071
992.6355460961901,394.0795257639231,21.65323788546256,1068
987.4137359130391,399.04775920966546,22.005323054331868,1065
981.2436254240271,403.5863570101344,22.357408223201176,1061
974.1326872514564,407.67819125905675,22.709493392070485,1056
971.6091096677195,413.6565459541302,23.061578560939793,1056
958.036924033846,414.85087945883254,23.4136637298091,1044
955.4695741323605,420.730190154362,23.76574889867841,1044
944.6517809873619,422.91608231114293,24.11783406754772,1035
931.1129767264891,423.74240355614234,24.469919236417027,1023
923.9534150865586,427.35709512056246,24.822004405286336,1018
921.3098579267764,433.02672629636027,25.174089574155644,1018
918.6315107573316,438.68000574872605,25.526174743024953,1018
914.1190278113959,443.44379913710435,25.87825991189426,1016
907.7887057756742,447.2847702148223,26.23034508076357,1012
903.2344151188449,451.9597231445719,26.582430249632907,1010
899.5485410155354,457.0485995567883,26.934515418502215,1009
893.1680922622305,460.73393511293233,27.286600587371524,1005
882.3470003805004,462.0387114945384,27.638685756240832,996
876.8420404044183,466.04402815551293,27.99077092511014,993
867.8007837851125,468.1002025869508,28.34285609397945,986
864.9079201569269,473.42400620355005,28.694941262848758,986
851.4917383712469,472.9036048556957,29.047026431718066,974
834.6301229667856,470.2728546667862,29.399111600587375,958
831.7245346632295,475.39278332683426,29.751196769456683,958
827.9224165307317,479.99320016632913,30.103281938325992,957
823.2331747511752,484.0579923822157,30.4553671071953,955
818.5253052859396,488.08331727949826,30.80745227606461,953
815.5105756398062,493.10394545129304,31.159537444933918,953
812.465051119872,498.1059532958664,31.511622613803226,953
809.3888467296033,503.0891519300757,31.863707782672535,953
806.2820786309836,508.05335318104176,32.21579295154184,953
804.830372774209,514.0749663814878,32.56787812041115,955
801.6561828387398,519.0109483589157,32.91996328928046,955
797.6156460909099,523.3787167157071,33.27204845814977,954
792.7190446218119,527.1627038153227,33.62413362701908,952
790.2939287218733,532.5828632479145,33.976218795888386,953
787.0062820935734,537.4291692355848,34.32830396475772,953
783.6889169553469,542.2551811106607,34.68038913362703,953
781.9796122139043,548.2087978879871,35.03247430249634,955
780.2266688428186,554.1618402835389,35.38455947136565,957
778.4300296229727,560.1139964160669,35.73664464023496,959
774.9734279940769,564.8868788555009,36.088729809104265,959
771.4875622334492,569.6384303390088,36.440814977973574,959
767.9725639724866,574.3684714410472,36.79290014684288,959
758.8487953883456,574.8499854202458,37.14498531571219,952
749.7483194600417,575.2412167663608,37.4970704845815,945
356.12263007789534,276.726710576342,37.84915565345081,451
309.62233918516114,243.65961314405192,38.201240822320116,394
282.3122649675102,224.99063324706282,38.553325991189425,361
280.14618190212735,226.09315948444825,38.90541116005873,360
276.42861897022516,225.91197094048397,39.25749632892804,357
275.0351692046413,227.6063612919778,39.60958149779735,357
273.63133370822874,229.292156893898,39.96166666666666,357
266.87957401163936,226.4404844001309,40.31375183553597,350
265.48305682022993,228.07618582698757,40.665837004405276,350
264.07651459974636,229.703274763008,41.017922173274584,350
260.40862903074054,229.33893242607138,41.37000734214389,347
258.9944230327698,230.9348151273919,41.72209251101323,347
250.14765786102504,225.82105585317674,42.07417767988254,337
248.7552629730605,227.35395123728006,42.42626284875185,337
247.35347472201838,228.8782614031831,42.778348017621155,337
245.94234604147624,230.39392879070135,43.130433186490464,337
248.875436393703,236.0296955042816,43.48251835535977,343
247.42033336644457,237.55458033226265,43.83460352422908,343
245.95588738500575,239.07049475134812,44.18668869309839,343
244.48215374901176,240.5773815183892,44.5387738619677,343
238.04002100454196,237.13487385907038,44.89085903083701,336
236.57833122938922,238.59315411955433,45.242944199706315,336
233.70825726761586,238.61360079621167,45.595029368575624,334
233.62820657907557,241.4826310330513,45.94711453744493,336
232.13988310494238,242.91371857518396,46.29919970631424,336
231.32923057479036,245.06282272445054,46.65128487518355,337
231.182860888535,247.94250307559668,47.00337004405286,339
230.3323356729826,250.09401261011527,47.355455212922166,340
231.48281810485494,254.4635630541918,47.707540381791475,344
232.58819474791667,258.8565851275667,48.05962555066078,348
237.63086140318708,267.76029150861655,48.41171071953009,358
235.98098595448158,269.21547925026664,48.7637958883994,358
234.32219951810902,270.66050102110484,49.11588105726871,358
825.3388190223151,965.254284535868,49.467966226138046,1270
819.3917419078904,970.307772458385,49.820051395007354,1270
813.4137233611417,975.3246201382206,50.17213656387666,1270
801.6832214813667,973.3575973891908,50.52422173274597,1261
793.7938060909785,975.9382118820831,50.87630690161528,1258
787.7816717636288,980.7976537662099,51.22839207048459,1258
782.9826192007894,987.1870228226625,51.5804772393539,1260
775.6683878899175,990.4052463654747,51.932562408223205,1258
769.5676957588973,995.1530342838438,52.284647577092514,1258
764.0448100343888,1000.6580476164246,52.63673274596182,1259
757.8813338319341,1005.3342149897857,52.98881791483113,1259
