dist,angle,x,y
1242.5605004256709,-1903.3056514343423,-56.86175477239354,2273
1255.336458577643,-1897.302130859959,-56.50966960352423,2275
1275.3253508479097,-1902.0108436821952,-56.15758443465492,2290
1531.460877726458,-2253.9415653457627,-55.80549926578561,2725
1545.282448801411,-2244.488171816977,-55.453414096916305,2725
1559.045667747747,-2234.9500231273587,-55.101328928046996,2725
1564.0926753148979,-2213.0779703901726,-54.74924375917769,2710
1570.094400404906,-2192.8548911902853,-54.39715859030838,2697
1581.1912694912046,-2179.9273311935867,-54.04507342143906,2693
1594.5570836500115,-2170.169741513684,-53.69298825256975,2693
1599.5039484252343,-2149.0993739173828,-53.34090308370044,2679
1596.42676514876,-2117.6698476194692,-52.98881791483113,2652
1609.4097189922154,-2107.8198111824927,-52.63673274596182,2652
1513.4423523907092,-1957.0815634485132,-52.284647577092514,2474
1525.4400569472625,-1947.744498814137,-51.932562408223205,2474
1561.6153349615743,-1968.88967329631,-51.5804772393539,2513
1620.0247892309283,-2016.950342045457,-51.22839207048459,2587
1629.8643888179631,-2003.8540550806206,-50.87630690161528,2583
1642.1473125189295,-1993.800693145345,-50.52422173274597,2583
1654.3682263321496,-1983.6720423756085,-50.17213656387665,2583
1665.236288082099,-1971.9404415079457,-49.82005139500734,2581
1606.4862682072153,-1878.8256624981614,-49.46796622613803,2472
1565.638830299767,-1808.4355263756509,-49.11588105726872,2392
1576.0629536792326,-1798.0285220318094,-48.763795888399414,2391
1583.0994537614552,-1783.822053765504,-48.411710719530106,2385
1587.347593466385,-1766.6218094194571,-48.0596255506608,2375
1585.388137950692,-1742.7795190571978,-47.70754038179149,2356
1202.470281822188,-1305.6378599498667,-47.35545521292218,1775
1210.4707317910015,-1298.224020528567,-47.00337004405287,1775
1218.4254726120264,-1290.7611582667648,-46.65128487518355,1775
1612.5431165682605,-1687.3827951026171,-46.29919970631424,2334
1623.576971315897,-1678.1605460183773,-45.94711453744493,2335
1633.8586249098296,-1668.1519696381865,-45.595029368575624,2335
1643.3744794327215,-1657.3703027233328,-45.242944199706315,2334
1647.1519310582144,-1640.8886360783888,-44.89085903083701,2325
1652.927447650024,-1626.5275444348238,-44.5387738619677,2319
1657.871754035374,-1611.460594358941,-44.18668869309839,2312
1663.4148359854844,-1597.0870619422672,-43.83460352422908,2306
1667.3928654015438,-1581.330146556382,-43.48251835535977,2298
1677.0786682590872,-1571.0541494392633,-43.130433186490464,2298
1683.031209310351,-1557.3230071142395,-42.77834801762114,2293
1691.0929005082542,-1545.6020839305888,-42.42626284875183,2291
1696.8473171225617,-1531.8306637399464,-42.074177679882524,2286
1699.5109545983198,-1515.3849396111564,-41.722092511013216,2277
1707.2900030113392,-1503.5909834850504,-41.37000734214391,2275
1716.497344898351,-1493.0712859595524,-41.0179221732746,2275
1718.813162156117,-1476.6303916684399,-40.66583700440529,2266
1724.8045611837945,-1463.4525020374178,-40.31375183553598,2262
1729.9325495223309,-1449.6145605308911,-39.96166666666667,2257
1732.644525325597,-1433.856320856186,-39.609581497797365,2249
1739.8742488125934,-1421.9165229783407,-39.257496328928056,2247
1743.9099823407428,-1407.4299177906903,-38.90541116005873,2241
1750.9616655464135,-1395.440520332891,-38.553325991189425,2239
1748.5017885456434,-1375.996546308415,-38.201240822320116,2225
1756.9242836437188,-1365.2260111582282,-37.84915565345081,2225
1764.4870502424685,-1353.7952022099328,-37.4970704845815,2224
1772.7728161173115,-1342.9268566960363,-37.14498531571219,2224
1781.7924450873645,-1332.606724667706,-36.79290014684288,2225
1825.9880199817053,-1198.1751753743235,-33.27204845814978,2184
1814.848866279953,-1174.9755710491895,-32.919963289280474,2162
1822.034833442764,-1163.8011280803948,-32.567878120411166,2162
1826.6138591440645,-1150.9834097774076,-32.21579295154186,2159
1833.6521721817558,-1139.7371238373912,-31.86370778267255,2159
424.5620099241304,-260.2904142091726,-31.511622613803226,498
416.740451559901,-251.9849123135149,-31.159537444933918,487
417.42213889713184,-248.90712717506418,-30.80745227606461,486
418.9437936430064,-246.33736575681343,-30.4553671071953,486
416.1240149961149,-241.2505008150515,-30.103281938325992,481
420.2032095793352,-240.17756485405823,-29.751196769456683,484
421.6711685969982,-237.59087855816756,-29.399111600587375,484
420.50054020181705,-233.53863853756636,-29.047026431718066,481
421.92769735850084,-230.95025049077847,-28.694941262848758,481
425.97928940364545,-229.7773813915661,-28.34285609397945,484
428.266253369731,-227.62472674262213,-27.99077092511014,485
432.31459456394003,-226.38041286077774,-27.638685756240818,488
433.69754131738165,-223.7195625224984,-27.28660058737151,488
435.06411101643346,-221.05026420585983,-26.9345154185022,488
432.8370860569515,-216.58267920987396,-26.582430249632893,484
434.15981580575715,-213.91880314621946,-26.230345080763584,484
434.5664275914411,-210.8103887630133,-25.878259911894276,483
435.85365392513864,-208.13599486899292,-25.526174743024967,483
439.8394803068893,-206.72985165032534,-25.17408957415566,486
441.1015321533079,-204.02313185519984,-24.82200440528635,486
437.79603304539705,-199.23763060655384,-24.46991923641704,481
439.0120837245614,-196.5436092673041,-24.11783406754772,481
440.2115566644305,-193.84216615349436,-23.76574889867841,481
441.3944065711494,-191.13340327557322,-23.4136637298091,481
451.7614326201234,-192.33462506011168,-23.061578560939793,491
1516.547479016472,-634.6808204828496,-22.709493392070485,1644
1525.9679377470732,-627.6319406849404,-22.357408223201176,1650
1533.5045250705791,-619.7417781528513,-22.005323054331868,1654
1537.2838888043993,-610.3066812860756,-21.65323788546256,1654
1541.005202446944,-600.8485383451085,-21.30115271659325,1654
1540.9327309766222,-589.9375548351952,-20.949067547723942,1650
503.6099989883957,-189.26428326260628,-20.596982378854634,538
504.76352076473813,-186.16602296118845,-20.24489720998531,538
505.8979819312177,-183.0607327580694,-19.892812041116002,538
1456.9565485078606,-517.1011658854213,-19.540726872246694,1546
1465.773279542877,-510.1104713472556,-19.188641703377385,1552
1493.4877667127575,-509.48826353444133,-18.836556534508077,1578
1496.5903773985524,-500.3011515857809,-18.48447136563877,1578
1512.941234237229,-495.4521387023466,-18.13238619676946,1592
1515.9572255451953,-486.14575007636745,-17.78030102790015,1592
1518.9159720879272,-476.82100387481563,-17.428215859030843,1592
1517.0377849964261,-466.0100416226421,-17.076130690161534,1587
1517.9573734468404,-456.10351061833506,-16.724045521292226,1585
1520.7314724604644,-446.76704071386877,-16.371960352422903,1585
1523.448146426298,-437.4137002315732,-16.019875183553594,1585
1609.8746962098646,-451.5389933363404,-15.667790014684286,1672
1894.330457332089,-432.15867273953705,-12.851108663729818,1943
1896.9503089553878,-420.5098397826847,-12.499023494860495,1943
1899.4985289565884,-408.84512775836873,-12.146938325991187,1943
6.927138331836547,-1.007350252693066,-8.274001468428779,7
1956.2491422808998,-162.6600544855565,-4.753149779735679,1963
1957.2117540004472,-150.63581912179214,-4.401064610866371,1963
1958.1004585374678,-138.60589552886398,-4.048979441997062,1963
416.5572058145627,-19.211826669113965,-2.640638766519828,417
416.6673977143974,-16.65171708600005,-2.2885535976505196,417
416.7618556430086,-14.090978709659478,-1.936468428781211,417
436.8329298001225,-12.082691845828641,-1.5843832599118883,437
461.8931482781043,-9.935772428007004,-1.2322980910425798,462
471.9443027597586,-7.250868403529918,-0.8802129221732713,472
476.9797363337216,-4.396717754580619,-0.5281277533039628,477
489.9976871048295,-1.5055337650229697,-0.17604258443465426,490
489.9976871048295,1.5055337650229697,0.17604258443465426,490
493.9790141485502,4.553414194471332,0.5281277533039628,494
600.9290804207943,9.232567607037035,0.8802129221732713,601
656.8480485253561,14.12944260865931,1.2322980910425798,657
675.7415573109447,18.690845967460326,1.5843832599118883,676
677.6128012612945,22.91051214664042,1.9364684287811968,678
680.4568293609224,27.193811356273464,2.2885535976505196,681
697.2588241212584,32.157925695543284,2.640638766519828,698
721.015316842824,37.69499805069742,2.9927239353891366,722
720.7700675274017,42.12493034468723,3.344809104258445,722
711.5163288454178,45.972967995762,3.6968942731277536,713
696.2578298824006,49.28523437552066,4.048979441997062,698
686.9683639869119,52.87217492354294,4.401064610866371,689
669.6889575205118,55.68393103122463,4.753149779735679,672
665.3500034124336,59.44218164800569,5.105234948604988,668
592.3030542852341,56.587029294556565,5.457320117474296,595
573.0417254642347,58.30249460334225,5.809405286343605,576
493.1347705715427,53.23624755138103,6.1614904552129275,496
492.79832272432697,56.26555891564653,6.513575624082236,496
490.4576077596409,59.053661958342936,6.8656607929515445,494
486.11715906896734,61.56385025903014,7.217745961820853,490
463.92139962198024,61.651723193945905,7.569831130690162,468
449.6673947567787,62.57183146313771,7.92191629955947,454
449.2744003791132,65.33385924609314,8.274001468428779,454
448.8644407420445,68.09341992683004,8.626086637298087,454
2525.6712942758127,399.04074136752143,8.978171806167396,2557
2523.1714996949763,414.5534743878097,9.330256975036704,2557
2520.576426462664,430.0505532617154,9.682342143906013,2557
2517.8861725726415,445.531392796842,10.034427312775321,2557
2515.100839612837,460.99540841401415,10.38651248164463,2557
6.7161642316865935,1.97310364984043,16.371960352422903,7
6.6656410670957085,2.137575534255383,17.780301027900137,7
6.5968278392982045,2.341337749804626,19.540726872246708,7
1213.9759625217014,508.05350350086997,22.709493392070485,1316
1208.0707963955642,514.3286409448607,23.061578560939793,1313
1204.887434153678,521.742533265754,23.4136637298091,1313
1201.6585735974993,529.1367238244035,23.76574889867841,1313
1201.1224577578437,537.7367771221875,24.11783406754772,1316
1195.0648469617597,543.8648835476196,24.469919236417027,1313
1191.700229870974,551.198296555303,24.822004405286336,1313
1038.9623938113355,488.32483476249666,25.174089574155644,1148
1019.699024710987,486.94342484878234,25.526174743024953,1130
1012.1888841415555,491.0179862492543,25.87825991189426,1125
1000.1822202963209,492.8088130331293,26.23034508076357,1115
996.2407311310824,498.4981500822308,26.582430249632907,1114
989.5925475988547,502.7987566977552,26.934515418502215,1110
966.0434987950692,498.32615668433573,27.286600587371524,1087
957.6476982041374,501.4697260297149,27.638685756240832,1081
947.4838966303532,503.59037483470837,27.99077092511014,1073
941.7310736816129,507.9789216714375,28.34285609397945,1070
935.9601935166745,512.3158363277768,28.694941262848758,1067
931.0458946256448,517.086590524965,29.047026431718066,1065
927.8508151979402,522.7981108769596,29.399111600587375,1065
915.9388142690053,523.5275432252715,29.751196769456683,1055
911.8393176837943,528.6445485635433,30.103281938325992,1054
908.5735771599357,534.2378261474925,30.4553671071953,1054
901.8379544073836,537.7623117979782,30.80745227606461,1050
887.3918855597891,536.5674621542402,31.159537444933918,1037
445.87536383598433,273.3572020710788,31.511622613803226,523
441.63924480524,274.5082465935355,31.863707782672535,520
439.9440512991726,277.21693982596196,32.21579295154184,520
434.0184732761441,277.2236729701217,32.56787812041115,515
432.30673734235705,279.8854852406718,32.91996328928046,515
427.2343764700786,280.3422685971974,33.27204845814977,511
414.6786598967041,275.7636832983516,33.62413362701908,498
412.97626075917407,278.3066798504317,33.976218795888386,498
411.25826703315795,280.83916713464976,34.32830396475772,498
409.52474359261566,283.3610495205761,34.68038913362703,498
408.5945827170034,286.446272404299,35.03247430249634,499
406.8266538689305,288.95168056581605,35.38455947136565,499
404.2316525049431,290.86211701272293,35.73664464023496,498
396.77993028685273,289.2173696747142,36.088729809104265,491
391.77731262532825,289.2741559698616,36.440814977973574,487
389.992323935976,291.67616850030237,36.79290014684288,487
388.19260856525665,294.06716691140724,37.14498531571219,487
11.900766975556218,9.13081296454541,37.4970704845815,15
11.844433372879003,9.203770861740864,37.84915565345081,15
11.787652507049282,9.276381211067967,38.201240822320116,15
11.730426522195714,9.34864127065358,38.553325991189425,15
481.69579610393566,388.7546270024263,38.90541116005873,619
479.29780151980214,391.7073109584302,39.25749632892804,619
739.590370970464,612.0507194406126,39.60958149779735,960
736.5818254722908,617.226226260605,39.96166666666666,961
732.0125458604965,621.0939000689305,40.31375183553597,960
728.1820987069163,625.5803954111659,40.665837004405276,960
725.0786586581607,630.6995629921448,41.017922173274584,961
722.6902298461187,636.4651064158696,41.37000734214389,963
721.0046474053477,642.8905804410967,41.72209251101323,966
717.040467340505,647.3090206355155,42.07417767988254,966
713.7873569583071,652.3776582980707,42.42626284875185,967
710.4990015754119,657.4307330512796,42.778348017621155,968
706.445670528632,661.7843414522223,43.130433186490464,968
704.5424161466053,668.1773595762606,43.48251835535977,971
704.751211950485,676.6496355236752,43.83460352422908,977
721.3749933216203,701.1805181336915,44.18668869309839,1006
717.0526142026409,705.6001335495613,44.5387738619677,1006
713.41161057016,710.6988630240592,44.89085903083701,1007
709.0308915118898,715.0693636856881,45.242944199706315,1007
712.320376941416,727.2713940435434,45.595029368575624,1018
707.8378401711277,731.6348761656137,45.94711453744493,1018
712.3101770273679,745.3691781280198,46.29919970631424,1031
708.4028663299218,750.4594452570711,46.65128487518355,1032
715.3711536049358,767.2321112870234,47.00337004405286,1049
751.2898831215814,815.7478234841701,47.355455212922166,1109
891.6125988050371,980.1285495546632,47.707540381791475,1325
885.5728679338781,985.5890094655915,48.05962555066078,1325
880.8272432458917,992.5081196422742,48.41171071953009,1327
874.7116434681483,997.902069734927,48.7637958883994,1327
868.5630132975716,1003.258337583816,49.11588105726871,1327
830.5378037090697,971.3346264857003,49.467966226138046,1278
816.8109805160545,967.2516849860751,49.820051395007354,1266
809.5708238806955,970.7167872871738,50.17213656387666,1264
787.0609264028009,955.6040488245982,50.52422173274597,1238
776.1258994371252,954.2162167050575,50.87630690161528,1230
770.2475805002094,958.9674993103642,51.22839207048459,1230
769.3114941036326,969.950424011473,51.5804772393539,1238
4.110040433137183,5.666353998646531,54.04507342143906,7
715.9930855866085,1053.7693777066058,55.8054992657856,1274
705.605772718036,1052.3352571813716,56.15758443465491,1267
699.12584308478,1056.6513405712385,56.509669603524216,1267
692.6195134356906,1060.9275232588263,56.86175477239355,1267
686.087029459306,1065.1636437692123,57.21383994126286,1267
679.5286378317885,1069.3595421402822,57.56592511013217,1267
670.8200571272412,1070.1259042541699,57.91801027900148,1263
662.653713689712,1071.6762830879636,58.27009544787079,1260
654.4937068012551,1073.1668033244193,58.622180616740096,1257
647.88673220916,1077.16840940836,58.974265785609404,1257
641.2552924651073,1081.129340035451,59.32635095447871,1257
634.5996379819755,1085.0494456351496,59.67843612334802,1257
627.9200200870257,1088.9285781785275,60.03052129221733,1257
620.7224852120854,1091.8972462425813,60.38260646108664,1256
611.5567778527954,1091.3291471697742,60.73469162995595,1251
604.8390062154775,1095.0665626162975,61.086776798825255,1251
598.0983949713869,1098.762626745491,61.438861967694564,1251
591.3351986558775,1102.4171999885587,61.79094713656387,1251
3.270861477697871,6.1888177541200955,62.14303230543318,7
512.6384344638235,1133.4627631777234,65.6638839941263,1244
504.44417309484294,1133.8505528642918,66.0159691629956,1241
497.06626960125016,1136.0128184244654,66.36805433186491,1240
490.4713008098948,1139.964430621346,66.72013950073422,1241
482.6778102723178,1141.1148633992636,67.07222466960353,1239
475.65653840101953,1144.0593767267324,67.42430983847284,1239
470.13019383969805,1150.6635480627028,67.77639500734215,1243
464.5405882819188,1157.2428620815463,68.12848017621145,1247
457.4205521935675,1160.0756175486715,68.48056534508076,1247
450.28324323518933,1162.8645668613347,68.83265051395007,1247
442.4182189237528,1163.7401426282133,69.18473568281938,1245
435.2586746889916,1166.4368333124528,69.53682085168869,1245
428.08269444915766,1169.0894776334055,69.888906020558,1245
420.8905491797759,1171.6979754233369,70.2409911894273,1245
414.0147855755941,1175.2054106941453,70.59307635829661,1246
406.7853234685723,1177.727345615516,70.94516152716592,1246
399.2198420442585,1179.257612957473,71.29724669603523,1245
391.96575846626376,1181.688556342138,71.64933186490457,1245
384.6968736871242,1184.074877436116,72.00141703377388,1245
377.4134621905753,1186.4164861284266,72.35350220264318,1245
370.11579900890246,1188.7132939964968,72.7055873715125,1245
363.67838660343057,1193.835010006628,73.0576725403818,1248
356.3353958705901,1196.047275675067,73.40975770925111,1248
348.97894939128275,1198.214376846546,73.76184287812042,1248
341.609324955703,1200.3362316881503,74.11392804698973,1248
334.22680085166314,1202.4127600755337,74.46601321585904,1248
326.83165585408693,1204.4438835959422,74.81809838472834,1248
320.9598623357039,1212.2296675009427,75.17018355359765,1254
313.7546465674989,1215.1473251245316,75.52226872246696,1255
306.0375849999057,1216.0826438065078,75.87435389133627,1254
298.7970560108934,1218.9115305547089,76.22643906020558,1255
291.06908239066394,1219.7519375988943,76.57852422907489,1254
284.2465957090083,1224.4398200107016,76.9306093979442,1257
276.7170379418865,1226.1633989451277,77.2826945668135,1257
269.8194582155744,1230.771083495324,77.63477973568281,1260
262.25126718639933,1232.4058880332923,77.98686490455212,1260
254.67317316525998,1233.994155119844,78.33895007342143,1260
247.08546231208658,1235.5358247796873,78.69103524229074,1260
239.488421149954,1237.0308387971183,79.04312041116005,1260
231.69830295382394,1237.4962207652668,79.39520558002938,1259
223.5555354379688,1235.9445467232918,79.74729074889869,1256
114.33998719300953,655.096456507515,80.099375917768,665
105.83341272495217,629.1607813198387,80.45146108663731,638
101.64557707261092,627.824957023513,80.80354625550662,636
97.47816721371629,626.4614967551116,81.15563142437593,634
93.92206903427355,629.0267442234242,81.50771659324523,636
90.05492211516273,629.5920194878838,81.85980176211454,636
86.18437459029099,630.1335204355347,82.21188693098385,636
82.31057261720191,630.6512266185077,82.56397209985316,636
78.80363258235217,634.122218102966,82.91605726872247,639
75.1399052711896,636.5807055164621,83.26814243759178,641
71.22669382980074,637.0304216331241,83.62022760646109,641
67.31079276412844,637.4560825480172,83.9723127753304,641
63.39234994433222,637.857672187562,84.3243979441997,641
59.56429260852841,639.2308620882175,84.67648311306901,642
55.63509001603871,639.584815922726,85.02856828193832,642
51.623251067976575,638.9178663562107,85.38065345080763,641
47.77053069537561,640.2202561596143,85.73273861967694,642
43.90375049423902,641.4993847951373,86.08482378854625,643
39.96090349686188,641.7570616609642,86.43690895741555,643
36.016547517238195,641.9905048401716,86.78899412628489,643
32.22046212911026,645.1959716397698,87.1410792951542,646
28.47381305015761,650.3769998780589,87.49316446402351,651
60.458587768718594,1606.8630181708122,87.84524963289282,1608
51.05512093007008,1622.1967743238845,88.19733480176212,1623
41.16169089089635,1625.4789187199576,88.54941997063143,1626
31.17233476825881,1625.7011673567488,88.90150513950074,1626
21.259963161874776,1631.8615180113648,89.25359030837005,1632
11.245526096403426,1633.9613025230478,89.60567547723936,1634
1.2046105069720363,1633.999555971031,89.95776064610867,1634
-8.91205981632934,1647.9759024906373,90.30984581497798,1648
-19.03871462745391,1647.890022830812,90.66193098384728,1648
-29.1823475054968,1648.7417598259797,91.0140161527166,1649
-39.40868862514448,1652.5301677309392,91.3661013215859,1653
-49.65270417936607,1655.2554512726053,91.71818649045521,1656
-59.96782343319304,1658.9164717226379,92.07027165932452,1660
-70.45660270575908,1665.5103923828162,92.42235682819383,1667
-80.73824929613251,1666.0448178547285,92.77444199706314,1668
-91.41091051189214,1673.5053168243555,93.12652716593244,1676
-101.99626584003579,1677.9027867414395,93.47861233480175,1681
-112.63910648680634,1682.233168050688,93.83069750367106,1686
-123.41194499472886,1687.4932568258216,94.18278267254037,1692
-134.41179848460067,1694.6779836972378,94.5348678414097,1700
-145.50458869569079,1701.7909432913605,94.88695301027902,1708
-155.95935832987746,1700.8646855494803,95.23903817914832,1708
-166.79795355501759,1703.8551706908243,95.59112334801763,1712
-178.09334699504,1710.7550262255857,95.94320851688694,1720
-188.71223834601346,1710.622311060638,96.29529368575625,1721
-200.2622879343113,1718.369871718925,96.64737885462556,1730
-210.81790133045948,1717.1068145222127,96.99946402349487,1730
-221.36555393387152,1715.7789168571662,97.35154919236417,1730
-231.90484744973656,1714.386228867146,97.70363436123348,1730
-0.9809524204001536,6.930925793060482,98.05571953010279,7
-259.68278367859557,1756.9123062523456,98.4078046989721,1776
-270.47411869340203,1755.283381997627,98.75988986784141,1776
-281.57196908343684,1755.5629371305592,99.11197503671072,1778
-292.35459893200414,1753.799529160419,99.46406020558003,1778
-304.49008640623015,1759.8527743195812,99.81614537444933,1786
-315.82826160677484,1760.9013343087802,100.16823054331864,1789
-328.4688906851286,1768.7592226903246,100.52031571218795,1799
-340.27483842947726,1771.6176320898912,100.87240088105726,1804
