dist,angle,x,y,sample
1285.6585773642978,352.09518947240707,15.315704845814977,1333,1
1267.1023326627883,355.39791580778945,15.667790014684286,1316,1
1271.6226484050426,365.10935356868856,16.019875183553594,1323,1
1268.3955877556682,372.63471786986406,16.371960352422903,1322,1
1266.081796654084,380.42198172709044,16.72404552129221,1322,1
1264.6761118779282,388.48852241131385,17.07613069016152,1323,1
1262.2649692665377,396.25263073265114,17.42821585903083,1323,1
1259.806161681089,404.0017759742674,17.780301027900137,1323,1
1257.2997819697578,411.735665517088,18.132386196769446,1323,1
1088.7742416055376,363.9706730167782,18.484471365638754,1148,1
1081.7848652425107,369.03997795935743,18.836556534508063,1143,1
1071.9411548203384,373.05115011542233,19.1886417033774,1135,1
1061.1468781499682,376.62090089714417,19.540726872246708,1126,1
1055.9915124698093,382.1137600135912,19.892812041116017,1123,1
1042.3648170439108,384.44321841985226,20.244897209985325,1111,1
1031.5580276676803,387.6751675750783,20.596982378854634,1102,1
1021.6850955687422,391.1464757513355,20.949067547723942,1094,1
1009.0136845526241,393.42138272536425,21.30115271659325,1083,1
997.2827162558165,395.9244673639414,21.65323788546256,1073,1
992.9766301998732,401.2959155995791,22.005323054331868,1071,1
988.6422578494675,406.6294209649705,22.357408223201176,1069,1
982.4349544723495,411.1527212981964,22.709493392070485,1065,1
978.9697847409599,416.7903076659039,23.061578560939793,1064,1
972.719482256587,421.20874734325906,23.4136637298091,1060,1
960.9607785813971,423.1481797529503,23.76574889867841,1050,1
953.7788513350658,427.0022280339559,24.11783406754772,1045,1
944.7656596696928,429.95563527983944,24.469919236417027,1038,1
933.0295782995896,431.55510194885875,24.822004405286336,1028,1
929.4550334880151,436.8550568824774,25.174089574155644,1027,1
924.0458418619918,441.2655460576576,25.526174743024953,1024,1
919.5173685268174,446.0625617304337,25.87825991189426,1022,1
916.7589499038924,451.7045801971822,26.23034508076357,1022,1
910.3887471197862,455.53960213977643,26.582430249632907,1018,1
906.6807395567885,460.67237437983516,26.934515418502215,1017,1
901.1666124914445,464.85991065125705,27.286600587371524,1014,1
895.6353588199657,468.99712582427543,27.638685756240832,1011,1
890.087388446781,473.0839681578621,27.99077092511014,1008,1
872.2013962789517,470.4739358657893,28.34285609397945,991,1
869.2938629569113,475.82473645813195,28.694941262848758,991,1
856.7370673550535,475.8167687459772,29.047026431718066,980,1
846.8272228848806,477.14531809615465,29.399111600587375,972,1
839.5382307091262,479.85889506998825,29.751196769456683,967,1
835.7085207614282,484.5072428011222,30.103281938325992,966,1
832.7154416854819,489.63352946724643,30.4553671071953,966,1
827.1142381850575,493.2048631061457,30.80745227606461,963,1
824.0678744398042,498.27817363021535,31.159537444933918,963,1
821.8429268410878,503.85533995510514,31.511622613803226,964,1
818.7312153697142,508.89605714647735,31.863707782672535,964,1
815.5885874084661,513.9175576773602,32.21579295154184,964,1
812.4151616275785,518.9196519285385,32.56787812041115,964,1
809.2110578602567,523.902151013607,32.91996328928046,964,1
805.9763970981521,528.8648667861023,33.27204845814977,964,1
804.3766776309562,534.9150965184892,33.62413362701908,966,1
801.0744335208075,539.8478970592712,33.976218795888386,966,1
797.7419396667281,544.7603121527544,34.32830396475772,966,1
794.3793219085678,549.6521562989489,34.68038913362703,966,1
792.6243608618422,555.6713260267765,35.03247430249634,968,1
789.1947914731959,560.531516608637,35.38455947136565,968,1
785.735420933303,565.3705406994294,35.73664464023496,968,1
777.3977452870719,566.6539910938392,36.088729809104265,962,1
773.9009748368907,571.4204066591517,36.440814977973574,962,1
770.3749807523797,576.1652445529587,36.79290014684288,962,1
764.4285659426716,579.0768235483358,37.14498531571219,959,1
757.6821641104125,581.3284254093911,37.4970704845815,955,1
365.59817677619856,284.08972726573467,37.84915565345081,463,1
308.83649568469116,243.04118772998072,38.201240822320116,393,1
290.1325493156407,231.22306076083188,38.553325991189425,371,1
285.5934687724465,230.48941536331253,38.90541116005873,367,1
282.6230978267008,230.97442407080294,39.25749632892804,365,1
281.19842229606184,232.70678395398292,39.60958149779735,365,1
277.4637053287922,232.50353164031117,39.96166666666666,362,1
279.84229617791897,237.43902221385156,40.31375183553597,367,1
271.5512409761209,233.2893557887473,40.665837004405276,358,1
269.3580448917413,234.29734025826815,41.017922173274584,357,1
266.41228618418705,234.6262853350298,41.37000734214389,355,1
261.9799495230611,233.59688792424942,41.72209251101323,351,1
259.05499285904375,233.86216169958067,42.07417767988254,349,1
257.6130171442081,235.44964089558084,42.42626284875185,349,1
254.69334044077263,235.66990120743188,42.778348017621155,347,1
254.69993699844275,238.59786690787766,43.130433186490464,349,1
253.22894256968615,240.1584948425489,43.48251835535977,349,1
253.19107000472897,243.09521194351075,43.83460352422908,351,1
251.69246784879596,244.646482967123,44.18668869309839,351,1
250.18436141662718,246.18851578120876,44.5387738619677,351,1
240.87383077840553,239.95790807167836,44.89085903083701,340,1
239.39473993450102,241.4335488114538,45.242944199706315,340,1
237.90660919457903,242.90007266680232,45.595029368575624,340,1
237.10481679602609,245.0761225662812,45.94711453744493,341,1
237.66702317886958,248.69737854125978,46.29919970631424,344,1
238.88003632055504,253.0619059587798,46.65128487518355,348,1
238.00241430707587,255.2564412194196,47.00337004405286,349,1
240.49405636443768,261.12757198997326,47.355455212922166,355,1
238.88488496285902,262.6004793146456,47.707540381791475,355,1
239.27176356251198,266.2949927461749,48.05962555066078,358,1
245.59614167368497,276.73549681058137,48.41171071953009,370,1
243.89096313731338,278.23946179496835,48.7637958883994,370,1
242.17657492095066,279.73292004974525,49.11588105726871,370,1
825.3388190223151,965.254284535868,49.467966226138046,1270,1
819.3917419078904,970.307772458385,49.820051395007354,1270,1
813.4137233611417,975.3246201382206,50.17213656387666,1270,1
806.7692371608679,979.5327447160057,50.52422173274597,1269,1
800.734769419278,984.4718528444861,50.87630690161528,1269,1
794.6700647599721,989.3737858738637,51.22839207048459,1269,1
787.9539374179371,993.4548769358222,51.5804772393539,1268,1
779.9845076953463,995.91624535161,51.932562408223205,1265,1
773.849868946745,1000.6904518037062,52.284647577092514,1265,1
767.6860084936473,1005.4268707186475,52.63673274596182,1265,1
761.4931590924516,1010.1253232423185,52.98881791483113,1265,1
755.2715545942223,1014.7856319542699,53.34090308370044,1265,1
748.4293181335368,1018.6017650476407,53.69298825256975,1264,1
740.3944265979981,1020.7531988990393,54.04507342143906,1261,1
734.1079120914303,1025.2836550949014,54.397158590308365,1261,1
727.793676594866,1029.7753950782314,54.74924375917767,1261,1
3.7905360743608063,5.884882009774654,57.21383994126286,7,1
643.7633480741773,1070.3129223158644,58.974265785609404,1249,1
637.1741131972308,1074.248644156148,59.32635095447871,1249,1
630.5608176925119,1078.143800794194,59.67843612334802,1249,1
623.9237112877447,1081.9982451431829,60.03052129221733,1249,1
617.2630446097887,1085.81183165365,60.38260646108664,1249,1
610.5790691751731,1089.5844163189831,60.73469162995595,1249,1
603.8720373806007,1093.3158566808597,61.086776798825255,1249,1
597.1422024934151,1097.0060118346266,61.438861967694564,1249,1
590.3898186420392,1100.6547424346202,61.79094713656387,1249,1
583.6151408063773,1104.2619106994284,62.14303230543318,1249,1
576.3566006089809,1106.9404089355758,62.49511747430249,1248,1
569.5435622675512,1110.4612243025813,62.8472026431718,1248,1
564.5125716690828,1117.51042788314,63.199287812041106,1252,1
557.6348041136032,1120.9582620424292,63.551372980910415,1252,1
552.4955193216126,1127.955983684444,63.90345814977972,1256,1
545.5537906457678,1131.3297757559612,64.25554331864906,1256,1
536.8762016295981,1131.0472775811695,64.60762848751837,1252,1
531.1855380624315,1137.0430616970164,64.95971365638768,1255,1
523.3530116240267,1138.4685438008646,65.31179882525699,1253,1
516.3472334269862,1141.6630564804561,65.6638839941263,1253,1
509.3219572021259,1144.8144582908603,66.0159691629956,1253,1
503.0791680238459,1149.7549089699226,66.36805433186491,1255,1
497.9805310398609,1157.4175524439129,66.72013950073422,1260,1
490.8587901074418,1160.4557932873868,67.07222466960353,1260,1
483.71851362815545,1163.4502136204057,67.42430983847284,1260,1
476.93819342868807,1167.3264152108352,67.77639500734215,1261,1
470.12848629653695,1171.163185202014,68.12848017621145,1262,1
462.9228042247652,1174.0300155143734,68.48056534508076,1262,1
455.69964150987084,1176.8525127337646,68.83265051395007,1262,1
448.45927090905707,1179.6305702785585,69.18473568281938,1262,1
440.50275510693126,1180.4902891354943,69.53682085168869,1260,1
433.2403172738463,1183.1748930265792,69.888906020558,1260,1
425.9615196518214,1185.8148185007265,70.2409911894273,1260,1
418.6666370989154,1188.409965870484,70.59307635829661,1260,1
413.3147829142958,1196.6314763637586,70.94516152716592,1266,1
405.953670705246,1199.1487052242255,71.29724669603523,1266,1
397.3179013529517,1197.8240627339585,71.64933186490457,1262,1
388.713788834058,1196.4387114976978,72.00141703377388,1258,1
380.44489562182486,1195.945935816205,72.35350220264318,1255,1
365.0620089822749,1172.4818674921269,72.7055873715125,1228,1
217.68249582753415,714.579128585698,73.0576725403818,747,1
181.8795249756137,610.4824636258155,73.40975770925111,637,1
177.28578037986642,608.7082651608255,73.76184287812042,634,1
173.26819126358976,608.8243867456724,74.11392804698973,633,1
169.79149979163017,610.8410976665772,74.46601321585904,634,1
166.29655566293687,612.8380337206918,74.81809838472834,635,1
162.52752199614991,613.8483563501584,75.17018355359765,635,1
159.25235845696957,616.7719889277503,75.52226872246696,637,1
155.45928360840503,617.7389506417427,75.87435389133627,637,1
151.6603383895929,618.682585628167,76.22643906020558,637,1
148.55200377194967,622.5209250903448,76.57852422907489,640,1
144.7238037022795,623.4220245082331,76.9306093979442,640,1
140.89013864980694,624.2995825973602,77.2826945668135,640,1
137.2652958064946,626.1303686670657,77.63477973568281,641,1
133.2069928565838,625.9839431280215,77.98686490455212,640,1
129.76204537468007,628.7494028467777,78.33895007342143,642,1
125.89592603520602,629.5349202448883,78.69103524229074,642,1
122.7853333832304,634.2237475102686,79.04312041116005,646,1
117.78150428153083,629.0687698886186,79.39520558002938,640,1
115.15957916271164,636.6688867276829,79.74729074889869,647,1
111.93282956789355,641.3049521599884,80.099375917768,651,1
108.819308381769,646.9113989746304,80.45146108663731,656,1
255.7121435788954,1579.4338541472025,80.80354625550662,1600,1
249.3842069726306,1602.7137976920994,81.15563142437593,1622,1
241.0075733709661,1614.1063625355791,81.50771659324523,1632,1
231.0843284464553,1615.5568801953245,81.85980176211454,1632,1
221.55888750805937,1619.9187199875773,82.21188693098385,1635,1
212.5062267884364,1628.190745452185,82.56397209985316,1642,1
203.36023494256452,1636.4124219902833,82.91605726872247,1649,1
193.65229876443874,1640.6104922202737,83.26814243759178,1652,1
183.6781979729495,1642.763318189632,83.62022760646109,1653,1
174.3150015420487,1650.8223042585157,83.9723127753304,1660,1
164.36518815519523,1653.8524979340532,84.3243979441997,1662,1
154.1991500239474,1654.831297181647,84.67648311306901,1662,1
144.28726616309103,1658.736321668752,85.02856828193832,1665,1
134.73587993248802,1667.565663672294,85.38065345080763,1673,1
125.15581406483143,1677.3371820256561,85.73273861967694,1682,1
114.84620269255059,1678.074595995989,86.08482378854625,1682,1
104.59440215430567,1679.7467103816525,86.43690895741555,1683,1
94.94253194668545,1692.3388891198927,86.78899412628489,1695,1
84.84056668980891,1698.8828912681863,87.1410792951542,1701,1
74.61801085033622,1704.3673760245292,87.49316446402351,1706,1
64.36884468908347,1710.789482032606,87.84524963289282,1712,1
53.94918816701799,1714.151243355183,88.19733480176212,1715,1
43.46532795797604,1716.449756114494,88.54941997063143,1717,1
33.0127678173073,1721.6835241010585,88.90150513950074,1722,1
22.484495353796486,1725.8535417203527,89.25359030837005,1726,1
11.90621796008441,1729.9590289870703,89.60567547723936,1730,1
1.283492590353926,1740.9995268944706,89.95776064610867,1741,1
-9.414985521983846,1740.9745426190532,90.30984581497798,1741,1
-20.1477659649755,1743.883616393772,90.66193098384728,1744,1
-31.270593112318284,1766.7232805412407,91.0140161527166,1767,1
-42.388776996676874,1777.4946389749607,91.3661013215859,1778,1
-53.31069325538217,1777.2005992528336,91.71818649045521,1778,1
-64.30284681390579,1778.8381443772864,92.07027165932452,1780,1
-75.23260516871696,1778.4094171814115,92.42235682819383,1780,1
-86.78877757072277,1790.898296410988,92.77444199706314,1793,1
-98.17400890298678,1797.3207459927446,93.12652716593244,1800,1
-109.52008318933052,1801.6743188984524,93.47861233480175,1805,1
-121.39101808216317,1812.9404901234282,93.83069750367106,1817,1
-133.0398272283602,1819.1416669328005,94.18278267254037,1824,1
-144.37408472522404,1820.2835283712684,94.5348678414097,1826,1
-156.32372380362563,1828.3292628452261,94.88695301027902,1835,1
-168.5602900918933,1838.2881788784198,95.23903817914832,1846,1
-180.53540183262123,1844.1843640713187,95.59112334801763,1853,1
-192.27868916848215,1847.018653314484,95.94320851688694,1857,1
-204.83118026168108,1856.7358960263055,96.29529368575625,1868,1
-216.23696754988066,1855.4421505034404,96.64737885462556,1868,1
-227.6345894134672,1854.078340767337,96.99946402349487,1868,1
-239.02361546154452,1852.6445183174487,97.35154919236417,1868,1
-255.3634302842475,1887.806801151395,97.70363436123348,1905,1
-266.95919440889895,1886.2019479686028,98.05571953010279,1905,1
-280.445708950195,1897.3861505585578,98.4078046989721,1918,1
-293.31821655602045,1903.5336676393185,98.75988986784141,1926,1
-305.0099057675475,1901.6952851031817,99.11197503671072,1926,1
-319.6497977074331,1917.54009262534,99.46406020558003,1944,1
-333.4729053810673,1927.363956645633,99.81614537444933,1956,1
-347.0756636774284,1935.1213098105434,100.16823054331864,1966,1
-359.69078079472115,1936.8847519176984,100.52031571218795,1970,1
-373.0951388101475,1942.494277313639,100.87240088105726,1978,1
-387.7498847777792,1953.8971382482803,101.22448604992657,1992,1
-400.95333899917733,1957.3554659145107,101.57657121879588,1998,1
-414.83397332839706,1963.6603001977135,101.92865638766521,2007,1
-430.5087802283363,1977.6850583817206,102.28074155653452,2024,1
-444.1844563728664,1981.832780210465,102.63282672540383,2031,1
-458.8260847422362,1989.784567223324,102.98491189427314,2042,1
-475.42754513098055,2005.415081555619,103.33699706314245,2061,1
-488.6884700117034,2006.342089295248,103.68908223201176,2065,1
-501.00822893684017,2003.3012141307086,104.04116740088106,2065,1
-513.3090690574335,2000.1846913781214,104.39325256975037,2065,1
-525.5905258757443,1996.9926387219505,104.74533773861968,2065,1
-536.2893691302083,1987.9322706163616,105.09742290748899,2059,1
-545.2984319817301,1973.0328482005225,105.4495080763583,2047,1
-554.9616735240743,1960.9848395434776,105.80159324522761,2038,1
-562.271811473645,1941.2087497284124,106.15367841409692,2021,1
-572.2011537187309,1931.0053960781552,106.50576358296622,2014,1
-582.8963985404862,1923.6246485654447,106.85784875183553,2010,1
-589.9721007752422,1904.7227935599574,107.20993392070484,1994,1
-597.4411646636967,1887.713975888637,107.56201908957415,1980,1
-607.7995362646031,1880.2009796073753,107.91410425844346,1976,1
-614.9538583549111,1863.1359993554972,108.26618942731277,1962,1
-626.3912309048842,1859.321926360646,108.61827459618208,1962,1
-637.8049500045132,1855.4376426465376,108.97035976505138,1962,1
-649.8563528351253,1853.3706376976595,109.32244493392072,1964,1
-670.3233293534655,1874.7660211675711,109.67453010279003,1991,1
-685.2556892130291,1880.0068192432645,110.02661527165934,2001,1
-696.7954057153735,1875.7604224884233,110.37870044052865,2001,1
-713.6184714485104,1885.472003824902,110.73078560939796,2016,1
-736.7022080375948,1910.909170178565,111.08287077826726,2048,1
-756.1051881012543,1925.8935444427782,111.43495594713657,2069,1
-765.6985941966176,1915.6394918787103,111.78704111600588,2063,1
-777.4557548925768,1910.8981001572045,112.13912628487519,2063,1
-789.1835577205044,1906.084550124576,112.4912114537445,2063,1
-793.5055299442162,1883.6891925017644,112.8432966226138,2044,1
-802.702623879113,1873.2625276820083,113.19538179148311,2038,1
-810.203592432324,1859.1272519141223,113.54746696035242,2028,1
-812.2945526193519,1833.0855298607667,113.89955212922173,2005,1
-823.132793986835,1827.1476140321631,114.25163729809104,2004,1
-830.5980283202205,1813.8720780006959,114.60372246696035,1995,1
-837.5094112315334,1799.6674654220458,114.95580763582966,1985,1
-843.8502607812611,1784.5427250081175,115.30789280469897,1974,1
-850.4700597765539,1770.3097687759803,115.65997797356827,1964,1
-854.3156018637693,1750.6709720596118,116.01206314243758,1948,1
-863.7251328792859,1742.7001735332042,116.36414831130689,1945,1
-870.8211527010479,1730.2137209051425,116.71623348017623,1937,1
-880.0717281885095,1722.1584576464763,117.06831864904554,1934,1
-885.5721120627418,1706.9537294070788,117.42040381791485,1923,1
-895.1127103393926,1699.710044621984,117.77248898678415,1921,1
-902.2408084126267,1688.0040058112806,118.12457415565346,1914,1
-910.6893666265995,1678.9118135010078,118.47665932452277,1910,1
-914.2383911842161,1661.019013763809,118.82874449339208,1896,1
-924.4281027782699,1655.3696514053192,119.18082966226139,1896,1
-925.7102840820307,1633.9964718275146,119.5329148311307,1878,1
-934.2389430663018,1625.6760431458538,119.885,1875,1
-720.8033182267827,-1410.4958618986655,-117.06831864904552,1584,2
-702.6811882662554,-1396.140446966824,-116.71623348017621,1563,2
-694.0886286325579,-1400.4320674716696,-116.3641483113069,1563,2
-685.4698591956225,-1404.670805610458,-116.0120631424376,1563,2
-681.1555010328509,-1417.8702985155892,-115.65997797356829,1573,2
-682.6893953736951,-1443.7258013363544,-115.30789280469898,1597,2
-675.914396369228,-1452.4268411113937,-114.95580763582967,1602,2
-936.3483537304149,-2044.8111796609344,-114.60372246696036,2249,2
-2.8359410814640715,-6.399799854875495,-113.89955212922173,7,2
-3.0603337187416555,-7.391505768781681,-112.4912114537445,8,2
-314.03370489102554,-814.5623562333434,-111.08287077826726,873,2
-309.0222845111851,-816.4767159420336,-110.73078560939794,873,2
-300.168735495578,-808.0487177336437,-110.37870044052863,862,2
-295.19760324919076,-809.8780000938002,-110.02661527165932,862,2
-290.21532390893367,-811.6767002744583,-109.67453010279002,862,2
-286.5456219731253,-817.2194359705567,-109.3224449339207,866,2
-281.5183928154479,-818.964831056015,-108.9703597650514,866,2
-830.0801225039246,-2463.933235748053,-108.61827459618209,2600,2
-818.3713171073771,-2479.4332794685033,-108.26618942731278,2611,2
-803.1197313698784,-2484.415363236263,-107.91410425844347,2611,2
-787.8378186550065,-2489.303631841026,-107.56201908957416,2611,2
-774.3013980585807,-2499.829263162692,-107.20993392070486,2617,2
-759.5053073520078,-2506.454206265124,-106.85784875183555,2619,2
-744.6570128583886,-2512.9916301493763,-106.50576358296624,2621,2
-730.035246564495,-2520.401662190675,-106.15367841409692,2624,2
-717.5289547281333,-2535.4244613332007,-105.80159324522761,2635,2
-702.201595849458,-2540.7496765298374,-105.4495080763583,2636,2
-687.8777192194659,-2549.8441606108845,-105.09742290748899,2641,2
-672.1959219553709,-2554.0230309272015,-104.74533773861968,2641,2
-657.483044870175,-2561.979907358417,-104.39325256975037,2645,2
-642.2124852279981,-2567.9120163699686,-104.04116740088106,2647,2
-626.8938290852311,-2573.753120844122,-103.68908223201176,2649,2
-613.3730434271112,-2587.2870945445857,-103.33699706314243,2659,2
-597.9119547008273,-2592.956284711687,-102.98491189427313,2661,2
-582.4043364455647,-2598.533084047498,-102.63282672540382,2663,2
-566.4253368320442,-2602.0629004301,-102.28074155653451,2663,2
-551.0450288457926,-2608.4296762965146,-101.9286563876652,2666,2
-536.0091934268294,-2616.664889618447,-101.57657121879589,2671,2
-533.3507451260623,-2687.589437148739,-101.22448604992658,2740,2
-533.6128148098627,-2778.218559413693,-100.87240088105727,2829,2
-470.2666776971501,-2821.0723584920124,-99.46406020558004,2860,2
-452.9222899767326,-2823.908886497975,-99.11197503671073,2860,2
-435.5607992472584,-2826.6387795682504,-98.75988986784142,2860,2
-418.62151445485307,-2832.229691892154,-98.4078046989721,2863,2
-401.48981206377715,-2836.7289138740402,-98.05571953010279,2865,2
-384.050513262136,-2839.1425119678456,-97.70363436123348,2865,2
-0.8530204100076395,-6.947831041419358,-96.99946402349487,7,2
-0.7675686626508391,-6.957789760269881,-96.29529368575625,7,2
-367.7834700734772,-3532.9080541588837,-95.94320851688693,3552,2
-346.0667821421852,-3535.1013821809624,-95.59112334801762,3552,2
-325.8893149176413,-3554.0902006593064,-95.23903817914831,3569,2
-302.59502286129526,-3539.0874886246556,-94.886953010279,3552,2
-282.18571105384615,-3557.8268963620244,-94.53486784140969,3569,2
-260.75514382751595,-3565.477773730681,-94.18278267254038,3575,2
-240.510547658662,-3591.956942456985,-93.83069750367108,3600,2
-218.91881448593128,-3601.3523227621145,-93.47861233480177,3608,2
-200.76584820660878,-3675.5209255551626,-93.12652716593246,3681,2
-178.4663819873153,-3682.678203495434,-92.77444199706315,3687,2
-155.9597264452632,-3686.702668201915,-92.42235682819384,3690,2
-133.30196895691788,-3687.591434130442,-92.07027165932453,3690,2
130.5048247171788,-3468.545731387369,-87.8452496328928,3471,2
149.93583891849582,-3424.7194402181044,-87.4931644640235,3428,2
168.8831033578457,-3381.7856965514866,-87.14107929515419,3386,2
186.5802795955224,-3325.77040687809,-86.78899412628488,3331,2
204.65202988361622,-3286.6345319588722,-86.43690895741557,3293,2
223.68380500641769,-3268.3545639018193,-86.08482378854626,3276,2
241.4569658979648,-3236.004254264717,-85.73273861967695,3245,2
258.3578618191395,-3197.5795870058096,-85.38065345080764,3208,2
273.7558401256477,-3147.1159400309834,-85.02856828193833,3159,2
291.1413554603765,-3124.464867963904,-84.67648311306903,3138,2
309.54454809010826,-3114.656027998548,-84.32439794419972,3130,2
326.68311433573035,-3093.8001135832787,-83.97231277533041,3111,2
341.68811782626653,-3055.9571708609305,-83.6202276064611,3075,2
357.76441636142073,-3030.9583669832173,-83.26814243759178,3052,2
373.4231603432901,-3004.885878584947,-82.91605726872247,3028,2
389.6810285383569,-2985.677426648312,-82.56397209985316,3011,2
402.60027815684674,-2943.5954232924114,-82.21188693098385,2971,2
419.9731116251142,-2936.1162418255717,-81.85980176211454,2966,2
436.0878456890091,-2920.622603288949,-81.50771659324523,2953,2
449.1068240240784,-2886.268189308645,-81.15563142437591,2921,2
463.95772050595895,-2865.6852991183305,-80.8035462555066,2903,2
477.7433050906938,-2840.09882476667,-80.4514610866373,2880,2
493.1234334880478,-2825.2881763361697,-80.09937591776799,2868,2
504.2458852673299,-2787.7634561043674,-79.74729074889868,2833,2
520.0789548431352,-2777.7317870394313,-79.39520558002937,2826,2
532.0064212688258,-2747.97564904217,-79.04312041116006,2799,2
544.7646145261713,-2724.062318442835,-78.69103524229075,2778,2
559.0682515675463,-2708.910978620229,-78.33895007342144,2766,2
571.7493896516177,-2686.8404558948046,-77.98686490455214,2747,2
582.0391170078814,-2654.9490515399134,-77.63477973568283,2718,2
597.4622442118364,-2647.420417451931,-77.28269456681352,2714,2
609.1967612092822,-2624.2170844143443,-76.93060939794421,2694,2
617.4192656771653,-2587.3525949067457,-76.5785242290749,2660,2
633.3069075609368,-2583.5096982275104,-76.22643906020559,2660,2
641.8491615229276,-2550.47635822258,-75.87435389133628,2630,2
654.7596967014181,-2535.8333422319906,-75.52226872246696,2619,2
667.0027123180578,-2519.1949868480515,-75.17018355359765,2606,2
674.352174538681,-2485.1306091823326,-74.81809838472834,2575,2
685.8612475810171,-2467.4511847383346,-74.46601321585904,2561,2
694.7151175781845,-2441.068394250421,-74.11392804698973,2538,2
708.5838603826212,-2432.912845295791,-73.7618428781204,2534,2
715.5260433106566,-2401.678263494966,-73.4097577092511,2506,2
726.1911373523635,-2383.843625750414,-73.05767254038179,2492,2
733.3941173935451,-2355.4664227223752,-72.70558737151248,2467,2
746.3389107736521,-2346.1505131310732,-72.35350220264317,2462,2
760.7419301346995,-2341.519958431901,-72.00141703377386,2462,2
775.1162227662186,-2336.800984509513,-71.64933186490455,2462,2
848.9454819348151,-2233.072450392612,-69.1847356828194,2389,2
862.6516985476076,-2227.8135126156603,-68.83265051395009,2389,2
886.2293938249067,-2247.588365675694,-68.48056534508078,2416,2
900.0241068878236,-2242.1000439366608,-68.12848017621145,2416,2
912.6501671240478,-2233.7499126913126,-67.77639500734215,2413,2
926.3593439561422,-2228.0994964016186,-67.42430983847284,2413,2
888.9998087501446,-2101.714381176045,-67.07222466960353,2282,2
901.8980728833037,-2096.211789426198,-66.72013950073422,2282,2
910.3528211809992,-2080.5525085822264,-66.36805433186491,2271,2
922.7141602943547,-2074.00544319254,-66.01596916299559,2270,2
660.1662154429627,-1459.6522078864252,-65.66388399412628,1602,2
669.123323720424,-1455.5679227206585,-65.31179882525697,1602,2
678.0551649211282,-1451.4286731781835,-64.95971365638766,1602,2
967.406318591353,-2038.053241392267,-64.60762848751835,2256,2
987.2959921479543,-2047.382627622054,-64.25554331864905,2273,2
1000.7383013190033,-2043.073139237349,-63.90345814977974,2275,2
1015.9464761846074,-2042.2570253344898,-63.55137298091043,2281,2
1029.3787548885907,-2037.7606284801989,-63.19928781204112,2283,2
1238.5747019183761,-2414.8972457990435,-62.84720264317181,2714,2
1253.3908766448512,-2407.2406008422695,-62.495117474302496,2714,2
1268.1597214960027,-2399.493054954563,-62.14303230543319,2714,2
1280.044538737103,-2386.3675280327875,-61.79094713656388,2708,2
1288.9474603060426,-2367.916899844799,-61.43886196769457,2696,2
1294.7712699001183,-2344.1952475511152,-61.08677679882526,2678,2
1303.2856672706257,-2325.726224104411,-60.73469162995595,2666,2
1307.6685476681353,-2300.286714616139,-60.38260646108664,2646,2
1306.7929773648839,-2266.218902557699,-60.03052129221733,2616,2
1064.733998809854,-1820.5006211969217,-59.67843612334802,2109,2
1075.900884493963,-1813.923451181198,-59.32635095447871,2109,2
1087.0271425848198,-1807.2777847591337,-58.974265785609404,2109,2
1238.1750475524145,-2030.2232762971112,-58.62218061674009,2378,2
1299.0116450901498,-2100.8257295454523,-58.27009544787078,2470,2
1373.5080504600523,-2191.0891436273027,-57.91801027900147,2586,2
1388.5553617573016,-2185.1395853205922,-57.56592511013216,2589,2
1401.9568423600185,-2176.565646186654,-57.213839941262854,2589,2
1413.6653999563505,-2165.397454733484,-56.86175477239354,2586,2
1419.7717397451759,-2145.827860528648,-56.50966960352423,2573,2
1334.3578780050618,-1990.0515202893187,-56.15758443465492,2396,2
1342.0655324810207,-1975.1972323103419,-55.80549926578561,2388,2
1352.4765652812348,-1964.4419412049504,-55.453414096916305,2385,2
1364.5225385608724,-1956.0938734527526,-55.101328928046996,2385,2
1373.0540496583549,-1942.7721371063544,-54.74924375917769,2379,2
1378.5626771074592,-1925.3542389093793,-54.39715859030838,2368,2
1038.0787836837912,-1431.1591242295808,-54.04507342143906,1768,2
1046.8536665032382,-1424.7531017438519,-53.69298825256975,1768,2
1055.5890185949288,-1418.293278494189,-53.34090308370044,1768,2
1408.611851601847,-1868.5322184877668,-52.98881791483113,2340,2
1420.0673991107783,-1859.841009866905,-52.63673274596182,2340,2
1432.6928008484401,-1852.661690216822,-52.284647577092514,2342,2
1444.050369187748,-1843.8228036470123,-51.932562408223205,2342,2
1454.1105785157515,-1833.3473280992303,-51.5804772393539,2340,2
1460.3393152247872,-1818.1400068225769,-51.22839207048459,2332,2
225.26580983662905,-276.95543850707764,-50.87630690161528,357,2
226.32769773780058,-274.79405604326087,-50.52422173274597,356,2
228.0120358398162,-273.39808249543813,-50.17213656387665,356,2
229.042573525434,-271.2277631675012,-49.82005139500734,355,2
230.7049454747417,-269.8151740238055,-49.46796622613803,355,2
231.04954310025823,-266.8803264258381,-49.11588105726872,353,2
232.6851621283016,-265.4554865233077,-48.763795888399414,353,2
231.65690120031357,-261.02888753214296,-48.411710719530106,349,2
233.25655162937616,-259.6004258894276,-48.0596255506608,349,2
234.84739394940217,-258.16216135439817,-47.70754038179149,349,2
237.10681613395258,-257.449718863354,-47.35545521292218,350,2
238.00241430707578,-255.25644121941968,-47.00337004405287,349,2
239.56647320653363,-253.78909534371883,-46.65128487518355,349,2
241.812378234315,-253.03512351581662,-46.29919970631424,350,2
